,book_name,away_ml,home_ml,away_spread,away_line,home_spread,home_line,total,over_line,under_line,date,date_full,team,matchup,opp,points,points_opp,gid
101,BetMGM,-189,155,-4.5,-110,4.5,-110,222.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 00:30:00 +0000",LAL,LAL @ PHI,PHI,106,107,nba.g.2021012720
99,"Stats, LLC",-255,205,-6,-110,6,-110,228,-110,-110,2021-01-27,"Thu, 28 Jan 2021 00:30:00 +0000",TOR,TOR vs. MIL,MIL,108,115,nba.g.2021012728
101,BetMGM,-250,200,-6.5,-106,6.5,-115,228.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 00:30:00 +0000",TOR,TOR vs. MIL,MIL,108,115,nba.g.2021012728
99,"Stats, LLC",-255,205,-6,-110,6,-110,228,-110,-110,2021-01-27,"Thu, 28 Jan 2021 00:30:00 +0000",MIL,MIL @ TOR,TOR,115,108,nba.g.2021012728
101,BetMGM,-250,200,-6.5,-106,6.5,-115,228.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 00:30:00 +0000",MIL,MIL @ TOR,TOR,115,108,nba.g.2021012728
99,"Stats, LLC",-185,155,-4.5,-110,4.5,-110,224.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 01:30:00 +0000",SA,SA vs. BOS,BOS,110,106,nba.g.2021012724
101,BetMGM,-189,155,-4.5,-110,4.5,-110,224.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 01:30:00 +0000",SA,SA vs. BOS,BOS,110,106,nba.g.2021012724
99,"Stats, LLC",-185,155,-4.5,-110,4.5,-110,224.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 01:30:00 +0000",BOS,BOS @ SA,SA,106,110,nba.g.2021012724
101,BetMGM,-189,155,-4.5,-110,4.5,-110,224.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 01:30:00 +0000",BOS,BOS @ SA,SA,106,110,nba.g.2021012724
99,"Stats, LLC",275,-345,8,-110,-8,-110,227.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",NO,NO vs. WAS,WAS,124,106,nba.g.2021012703
101,BetMGM,275,-358,7.5,-106,-7.5,-115,227.5,-115,-106,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",NO,NO vs. WAS,WAS,124,106,nba.g.2021012703
99,"Stats, LLC",275,-345,8,-110,-8,-110,227.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",WAS,WAS @ NO,NO,106,124,nba.g.2021012703
101,BetMGM,275,-358,7.5,-106,-7.5,-115,227.5,-115,-106,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",WAS,WAS @ NO,NO,106,124,nba.g.2021012703
99,"Stats, LLC",280,-350,8,-110,-8,-110,215,-110,-110,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",PHO,PHO vs. OKC,OKC,97,102,nba.g.2021012721
101,BetMGM,275,-358,8.5,-115,-8.5,-106,215.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",PHO,PHO vs. OKC,OKC,97,102,nba.g.2021012721
99,"Stats, LLC",280,-350,8,-110,-8,-110,215,-110,-110,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",OKC,OKC @ PHO,PHO,102,97,nba.g.2021012721
101,BetMGM,275,-358,8.5,-115,-8.5,-106,215.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",OKC,OKC @ PHO,PHO,102,97,nba.g.2021012721
99,"Stats, LLC",110,-130,2,-110,-2,-110,221,-110,-110,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",UTA,UTA vs. DAL,DAL,116,104,nba.g.2021012726
101,BetMGM,115,-139,2.5,-110,-2.5,-110,221.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",UTA,UTA vs. DAL,DAL,116,104,nba.g.2021012726
99,"Stats, LLC",110,-130,2,-110,-2,-110,221,-110,-110,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",DAL,DAL @ UTA,UTA,104,116,nba.g.2021012726
101,BetMGM,115,-139,2.5,-110,-2.5,-110,221.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 02:00:00 +0000",DAL,DAL @ UTA,UTA,104,116,nba.g.2021012726
99,"Stats, LLC",320,-420,9,-110,-9,-110,229,-110,-110,2021-01-27,"Thu, 28 Jan 2021 03:00:00 +0000",GS,GS vs. MIN,MIN,123,111,nba.g.2021012709
101,BetMGM,310,-400,8.5,-106,-8.5,-115,228.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 03:00:00 +0000",GS,GS vs. MIN,MIN,123,111,nba.g.2021012709
99,"Stats, LLC",320,-420,9,-110,-9,-110,229,-110,-110,2021-01-27,"Thu, 28 Jan 2021 03:00:00 +0000",MIN,MIN @ GS,GS,111,123,nba.g.2021012709
101,BetMGM,310,-400,8.5,-106,-8.5,-115,228.5,-110,-110,2021-01-27,"Thu, 28 Jan 2021 03:00:00 +0000",MIN,MIN @ GS,GS,111,123,nba.g.2021012709
99,"Stats, LLC",155,-185,4.5,-110,-4.5,-110,229.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 00:30:00 +0000",HOU,HOU vs. POR,POR,104,101,nba.g.2021012810
101,BetMGM,155,-189,4.5,-110,-4.5,-110,229.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 00:30:00 +0000",HOU,HOU vs. POR,POR,104,101,nba.g.2021012810
99,"Stats, LLC",155,-185,4.5,-110,-4.5,-110,229.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 00:30:00 +0000",POR,POR @ HOU,HOU,101,104,nba.g.2021012810
101,BetMGM,155,-189,4.5,-110,-4.5,-110,229.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 00:30:00 +0000",POR,POR @ HOU,HOU,101,104,nba.g.2021012810
99,"Stats, LLC",-315,255,-7,-110,7,-110,214,-110,-110,2021-01-28,"Fri, 29 Jan 2021 01:00:00 +0000",DET,DET vs. LAL,LAL,107,92,nba.g.2021012808
101,BetMGM,-304,240,-7.5,-110,7.5,-110,215.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 01:00:00 +0000",DET,DET vs. LAL,LAL,107,92,nba.g.2021012808
99,"Stats, LLC",-315,255,-7,-110,7,-110,214,-110,-110,2021-01-28,"Fri, 29 Jan 2021 01:00:00 +0000",LAL,LAL @ DET,DET,92,107,nba.g.2021012808
101,BetMGM,-304,240,-7.5,-110,7.5,-110,215.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 01:00:00 +0000",LAL,LAL @ DET,DET,92,107,nba.g.2021012808
99,"Stats, LLC",110,-130,2,-110,-2,-110,212.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 01:00:00 +0000",MIA,MIA vs. LAC,LAC,105,109,nba.g.2021012814
101,BetMGM,110,-134,2.5,-110,-2.5,-110,211.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 01:00:00 +0000",MIA,MIA vs. LAC,LAC,105,109,nba.g.2021012814
99,"Stats, LLC",110,-130,2,-110,-2,-110,212.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 01:00:00 +0000",LAC,LAC @ MIA,MIA,109,105,nba.g.2021012814
101,BetMGM,110,-134,2.5,-110,-2.5,-110,211.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 01:00:00 +0000",LAC,LAC @ MIA,MIA,109,105,nba.g.2021012814
99,"Stats, LLC",110,-130,2,-105,-2,-115,219.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 03:00:00 +0000",PHO,PHO vs. GS,GS,114,93,nba.g.2021012821
101,BetMGM,100,-121,1.5,-110,-1.5,-110,219.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 03:00:00 +0000",PHO,PHO vs. GS,GS,114,93,nba.g.2021012821
99,"Stats, LLC",110,-130,2,-105,-2,-115,219.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 03:00:00 +0000",GS,GS @ PHO,PHO,93,114,nba.g.2021012821
101,BetMGM,100,-121,1.5,-110,-1.5,-110,219.5,-110,-110,2021-01-28,"Fri, 29 Jan 2021 03:00:00 +0000",GS,GS @ PHO,PHO,93,114,nba.g.2021012821
99,"Stats, LLC",-165,140,-3.5,-110,3.5,-110,234.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:00:00 +0000",WAS,WAS vs. ATL,ATL,100,116,nba.g.2021012927
101,BetMGM,-162,135,-3.5,-110,3.5,-110,234.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:00:00 +0000",WAS,WAS vs. ATL,ATL,100,116,nba.g.2021012927
99,"Stats, LLC",-165,140,-3.5,-110,3.5,-110,234.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:00:00 +0000",ATL,ATL @ WAS,WAS,116,100,nba.g.2021012927
101,BetMGM,-162,135,-3.5,-110,3.5,-110,234.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:00:00 +0000",ATL,ATL @ WAS,WAS,116,100,nba.g.2021012927
99,"Stats, LLC",-170,145,-3.5,-110,3.5,-110,221.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:00:00 +0000",CHA,CHA vs. IND,IND,108,105,nba.g.2021012930
101,BetMGM,-162,135,-3.5,-110,3.5,-110,221.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:00:00 +0000",CHA,CHA vs. IND,IND,108,105,nba.g.2021012930
99,"Stats, LLC",-170,145,-3.5,-110,3.5,-110,221.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:00:00 +0000",IND,IND @ CHA,CHA,105,108,nba.g.2021012930
101,BetMGM,-162,135,-3.5,-110,3.5,-110,221.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:00:00 +0000",IND,IND @ CHA,CHA,105,108,nba.g.2021012930
99,"Stats, LLC",-290,235,-6.5,-110,6.5,-110,230,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",NO,NO vs. MIL,MIL,131,126,nba.g.2021012903
101,BetMGM,-295,230,-7.5,-110,7.5,-110,229.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",NO,NO vs. MIL,MIL,131,126,nba.g.2021012903
99,"Stats, LLC",-290,235,-6.5,-110,6.5,-110,230,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",MIL,MIL @ NO,NO,126,131,nba.g.2021012903
101,BetMGM,-295,230,-7.5,-110,7.5,-110,229.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",MIL,MIL @ NO,NO,126,131,nba.g.2021012903
99,"Stats, LLC",100,-120,1.5,-110,-1.5,-110,209,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",NY,NY vs. CLE,CLE,102,81,nba.g.2021012918
101,BetMGM,105,-125,1.5,-110,-1.5,-110,208.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",NY,NY vs. CLE,CLE,102,81,nba.g.2021012918
99,"Stats, LLC",100,-120,1.5,-110,-1.5,-110,209,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",CLE,CLE @ NY,NY,81,102,nba.g.2021012918
101,BetMGM,105,-125,1.5,-110,-1.5,-110,208.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",CLE,CLE @ NY,NY,81,102,nba.g.2021012918
99,"Stats, LLC",150,-180,4,-110,-4,-110,226.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",TOR,TOR vs. SAC,SAC,124,126,nba.g.2021012928
101,BetMGM,150,-182,4.5,-110,-4.5,-110,226.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",TOR,TOR vs. SAC,SAC,124,126,nba.g.2021012928
99,"Stats, LLC",150,-180,4,-110,-4,-110,226.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",SAC,SAC @ TOR,TOR,126,124,nba.g.2021012928
101,BetMGM,150,-182,4.5,-110,-4.5,-110,226.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 00:30:00 +0000",SAC,SAC @ TOR,TOR,126,124,nba.g.2021012928
99,"Stats, LLC",-520,385,-9.5,-110,9.5,-110,225,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",MIN,MIN vs. PHI,PHI,94,118,nba.g.2021012916
101,BetMGM,-455,340,-9.5,-110,9.5,-110,225.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",MIN,MIN vs. PHI,PHI,94,118,nba.g.2021012916
99,"Stats, LLC",-520,385,-9.5,-110,9.5,-110,225,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",PHI,PHI @ MIN,MIN,118,94,nba.g.2021012916
101,BetMGM,-455,340,-9.5,-110,9.5,-110,225.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",PHI,PHI @ MIN,MIN,118,94,nba.g.2021012916
99,"Stats, LLC",-340,270,-7,-110,7,-110,217,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",ORL,ORL vs. LAC,LAC,90,116,nba.g.2021012919
101,BetMGM,-264,210,-6.5,-110,6.5,-110,217.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",ORL,ORL vs. LAC,LAC,90,116,nba.g.2021012919
99,"Stats, LLC",-340,270,-7,-110,7,-110,217,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",LAC,LAC @ ORL,ORL,116,90,nba.g.2021012919
101,BetMGM,-264,210,-6.5,-110,6.5,-110,217.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",LAC,LAC @ ORL,ORL,116,90,nba.g.2021012919
99,"Stats, LLC",-275,225,-7,-110,7,-110,229.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",OKC,OKC vs. BKN,BKN,125,147,nba.g.2021012925
101,BetMGM,-278,220,-6.5,-110,6.5,-110,230.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",OKC,OKC vs. BKN,BKN,125,147,nba.g.2021012925
99,"Stats, LLC",-275,225,-7,-110,7,-110,229.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",BKN,BKN @ OKC,OKC,147,125,nba.g.2021012925
101,BetMGM,-278,220,-6.5,-110,6.5,-110,230.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:00:00 +0000",BKN,BKN @ OKC,OKC,147,125,nba.g.2021012925
99,"Stats, LLC",-180,150,-4,-110,4,-110,222,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:30:00 +0000",SA,SA vs. DEN,DEN,119,109,nba.g.2021012924
101,BetMGM,-189,155,-4.5,-110,4.5,-110,221.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:30:00 +0000",SA,SA vs. DEN,DEN,119,109,nba.g.2021012924
99,"Stats, LLC",-180,150,-4,-110,4,-110,222,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:30:00 +0000",DEN,DEN @ SA,SA,109,119,nba.g.2021012924
101,BetMGM,-189,155,-4.5,-110,4.5,-110,221.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 01:30:00 +0000",DEN,DEN @ SA,SA,109,119,nba.g.2021012924
99,"Stats, LLC",140,-165,3.5,-110,-3.5,-110,222,-110,-110,2021-01-29,"Sat, 30 Jan 2021 03:00:00 +0000",UTA,UTA vs. DAL,DAL,120,101,nba.g.2021012926
101,BetMGM,135,-167,3.5,-110,-3.5,-110,222.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 03:00:00 +0000",UTA,UTA vs. DAL,DAL,120,101,nba.g.2021012926
99,"Stats, LLC",140,-165,3.5,-110,-3.5,-110,222,-110,-110,2021-01-29,"Sat, 30 Jan 2021 03:00:00 +0000",DAL,DAL @ UTA,UTA,101,120,nba.g.2021012926
101,BetMGM,135,-167,3.5,-110,-3.5,-110,222.5,-110,-110,2021-01-29,"Sat, 30 Jan 2021 03:00:00 +0000",DAL,DAL @ UTA,UTA,101,120,nba.g.2021012926
99,"Stats, LLC",115,-135,2,-110,-2,-110,222.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",NO,NO vs. HOU,HOU,112,126,nba.g.2021013003
101,BetMGM,105,-125,1.5,-110,-1.5,-110,222.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",NO,NO vs. HOU,HOU,112,126,nba.g.2021013003
99,"Stats, LLC",115,-135,2,-110,-2,-110,222.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",HOU,HOU @ NO,NO,126,112,nba.g.2021013003
101,BetMGM,105,-125,1.5,-110,-1.5,-110,222.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",HOU,HOU @ NO,NO,126,112,nba.g.2021013003
99,"Stats, LLC",105,-125,1.5,-105,-1.5,-115,233,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",CHI,CHI vs. POR,POR,122,123,nba.g.2021013004
101,BetMGM,105,-125,1.5,-110,-1.5,-110,233.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",CHI,CHI vs. POR,POR,122,123,nba.g.2021013004
99,"Stats, LLC",105,-125,1.5,-105,-1.5,-115,233,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",POR,POR @ CHI,CHI,123,122,nba.g.2021013004
101,BetMGM,105,-125,1.5,-110,-1.5,-110,233.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",POR,POR @ CHI,CHI,123,122,nba.g.2021013004
99,"Stats, LLC",215,-265,6.5,-110,-6.5,-110,223,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",MIA,MIA vs. SAC,SAC,105,104,nba.g.2021013014
101,BetMGM,220,-278,6.5,-110,-6.5,-110,223.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",MIA,MIA vs. SAC,SAC,105,104,nba.g.2021013014
99,"Stats, LLC",215,-265,6.5,-110,-6.5,-110,223,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",SAC,SAC @ MIA,MIA,104,105,nba.g.2021013014
101,BetMGM,220,-278,6.5,-110,-6.5,-110,223.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",SAC,SAC @ MIA,MIA,104,105,nba.g.2021013014
99,"Stats, LLC",-445,345,-9,-110,9,-110,230.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",CHA,CHA vs. MIL,MIL,126,114,nba.g.2021013030
101,BetMGM,-455,350,-9.5,-110,9.5,-110,230.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",CHA,CHA vs. MIL,MIL,126,114,nba.g.2021013030
99,"Stats, LLC",-445,345,-9,-110,9,-110,230.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",MIL,MIL @ CHA,CHA,114,126,nba.g.2021013030
101,BetMGM,-455,350,-9.5,-110,9.5,-110,230.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:00:00 +0000",MIL,MIL @ CHA,CHA,114,126,nba.g.2021013030
99,"Stats, LLC",-170,145,-3.5,-110,3.5,-110,217.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:30:00 +0000",BOS,BOS vs. LAL,LAL,95,96,nba.g.2021013002
101,BetMGM,-150,125,-3.5,-110,3.5,-110,219.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:30:00 +0000",BOS,BOS vs. LAL,LAL,95,96,nba.g.2021013002
99,"Stats, LLC",-170,145,-3.5,-110,3.5,-110,217.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:30:00 +0000",LAL,LAL @ BOS,BOS,96,95,nba.g.2021013002
101,BetMGM,-150,125,-3.5,-110,3.5,-110,219.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:30:00 +0000",LAL,LAL @ BOS,BOS,96,95,nba.g.2021013002
99,"Stats, LLC",140,-165,3.5,-110,-3.5,-110,219,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:30:00 +0000",SA,SA vs. MEM,MEM,112,129,nba.g.2021013024
101,BetMGM,135,-167,3.5,-110,-3.5,-110,219.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:30:00 +0000",SA,SA vs. MEM,MEM,112,129,nba.g.2021013024
99,"Stats, LLC",140,-165,3.5,-110,-3.5,-110,219,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:30:00 +0000",MEM,MEM @ SA,SA,129,112,nba.g.2021013024
101,BetMGM,135,-167,3.5,-110,-3.5,-110,219.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 01:30:00 +0000",MEM,MEM @ SA,SA,129,112,nba.g.2021013024
99,"Stats, LLC",-105,-115,1,-110,-1,-110,215,-110,-110,2021-01-30,"Sun, 31 Jan 2021 02:00:00 +0000",DAL,DAL vs. PHO,PHO,105,111,nba.g.2021013006
101,BetMGM,100,-121,1.5,-110,-1.5,-110,214.5,-106,-115,2021-01-30,"Sun, 31 Jan 2021 02:00:00 +0000",DAL,DAL vs. PHO,PHO,105,111,nba.g.2021013006
99,"Stats, LLC",-105,-115,1,-110,-1,-110,215,-110,-110,2021-01-30,"Sun, 31 Jan 2021 02:00:00 +0000",PHO,PHO @ DAL,DAL,111,105,nba.g.2021013006
101,BetMGM,100,-121,1.5,-110,-1.5,-110,214.5,-106,-115,2021-01-30,"Sun, 31 Jan 2021 02:00:00 +0000",PHO,PHO @ DAL,DAL,111,105,nba.g.2021013006
99,"Stats, LLC",185,-225,5.5,-110,-5.5,-110,224.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 03:00:00 +0000",GS,GS vs. DET,DET,118,91,nba.g.2021013009
101,BetMGM,170,-209,5.5,-110,-5.5,-110,224.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 03:00:00 +0000",GS,GS vs. DET,DET,118,91,nba.g.2021013009
99,"Stats, LLC",185,-225,5.5,-110,-5.5,-110,224.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 03:00:00 +0000",DET,DET @ GS,GS,91,118,nba.g.2021013009
101,BetMGM,170,-209,5.5,-110,-5.5,-110,224.5,-110,-110,2021-01-30,"Sun, 31 Jan 2021 03:00:00 +0000",DET,DET @ GS,GS,91,118,nba.g.2021013009
99,"Stats, LLC",-450,350,-9.5,-110,9.5,-110,210.5,-110,-110,2021-01-31,"Sun, 31 Jan 2021 18:00:00 +0000",NY,NY vs. LAC,LAC,115,129,nba.g.2021013118
101,BetMGM,-455,350,-9.5,-110,9.5,-110,210.5,-115,-106,2021-01-31,"Sun, 31 Jan 2021 18:00:00 +0000",NY,NY vs. LAC,LAC,115,129,nba.g.2021013118
99,"Stats, LLC",-450,350,-9.5,-110,9.5,-110,210.5,-110,-110,2021-01-31,"Sun, 31 Jan 2021 18:00:00 +0000",LAC,LAC @ NY,NY,129,115,nba.g.2021013118
101,BetMGM,-455,350,-9.5,-110,9.5,-110,210.5,-115,-106,2021-01-31,"Sun, 31 Jan 2021 18:00:00 +0000",LAC,LAC @ NY,NY,129,115,nba.g.2021013118
99,"Stats, LLC",-150,130,-3,-110,3,-110,220,-110,-110,2021-01-31,"Sun, 31 Jan 2021 20:30:00 +0000",DEN,DEN vs. UTA,UTA,128,117,nba.g.2021013107
101,BetMGM,-154,125,-2.5,-110,2.5,-110,220.5,-110,-110,2021-01-31,"Sun, 31 Jan 2021 20:30:00 +0000",DEN,DEN vs. UTA,UTA,128,117,nba.g.2021013107
99,"Stats, LLC",-150,130,-3,-110,3,-110,220,-110,-110,2021-01-31,"Sun, 31 Jan 2021 20:30:00 +0000",UTA,UTA @ DEN,DEN,117,128,nba.g.2021013107
101,BetMGM,-154,125,-2.5,-110,2.5,-110,220.5,-110,-110,2021-01-31,"Sun, 31 Jan 2021 20:30:00 +0000",UTA,UTA @ DEN,DEN,117,128,nba.g.2021013107
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,221.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",IND,IND vs. PHI,PHI,110,119,nba.g.2021013111
101,BetMGM,115,-139,2.5,-110,-2.5,-110,221.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",IND,IND vs. PHI,PHI,110,119,nba.g.2021013111
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,221.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",PHI,PHI @ IND,IND,119,110,nba.g.2021013111
101,BetMGM,115,-139,2.5,-110,-2.5,-110,221.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",PHI,PHI @ IND,IND,119,110,nba.g.2021013111
99,"Stats, LLC",-245,195,-5.5,-110,5.5,-110,244.5,-115,-105,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",WAS,WAS vs. BKN,BKN,149,146,nba.g.2021013127
101,BetMGM,-250,200,-6.5,-110,6.5,-110,245.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",WAS,WAS vs. BKN,BKN,149,146,nba.g.2021013127
99,"Stats, LLC",-245,195,-5.5,-110,5.5,-110,244.5,-115,-105,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",BKN,BKN @ WAS,WAS,146,149,nba.g.2021013127
101,BetMGM,-250,200,-6.5,-110,6.5,-110,245.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",BKN,BKN @ WAS,WAS,146,149,nba.g.2021013127
99,"Stats, LLC",185,-225,5,-110,-5,-110,215.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",TOR,TOR vs. ORL,ORL,115,102,nba.g.2021013128
101,BetMGM,180,-223,5.5,-110,-5.5,-110,215.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",TOR,TOR vs. ORL,ORL,115,102,nba.g.2021013128
99,"Stats, LLC",185,-225,5,-110,-5,-110,215.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",ORL,ORL @ TOR,TOR,102,115,nba.g.2021013128
101,BetMGM,180,-223,5.5,-110,-5.5,-110,215.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 00:00:00 +0000",ORL,ORL @ TOR,TOR,102,115,nba.g.2021013128
99,"Stats, LLC",-165,140,-3.5,-110,3.5,-110,219,-110,-110,2021-01-31,"Mon, 01 Feb 2021 01:00:00 +0000",MIN,MIN vs. CLE,CLE,109,104,nba.g.2021013116
101,BetMGM,-150,125,-3.5,-110,3.5,-110,219.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 01:00:00 +0000",MIN,MIN vs. CLE,CLE,109,104,nba.g.2021013116
99,"Stats, LLC",-165,140,-3.5,-110,3.5,-110,219,-110,-110,2021-01-31,"Mon, 01 Feb 2021 01:00:00 +0000",CLE,CLE @ MIN,MIN,104,109,nba.g.2021013116
101,BetMGM,-150,125,-3.5,-110,3.5,-110,219.5,-110,-110,2021-01-31,"Mon, 01 Feb 2021 01:00:00 +0000",CLE,CLE @ MIN,MIN,104,109,nba.g.2021013116
99,"Stats, LLC",-290,235,-7,-110,7,-110,219,-110,-110,2021-02-01,"Tue, 02 Feb 2021 00:30:00 +0000",ATL,ATL vs. LAL,LAL,99,107,nba.g.2021020101
