,book_name,away_ml,home_ml,away_spread,away_line,home_spread,home_line,total,over_line,under_line,date,date_full,team,matchup,opp,points,points_opp,gid
25,BOVADA.LV,255,-310,7.5,-115,-7.5,-105,216,-110,-110,2019-01-09,"Thu, 10 Jan 2019 00:00:00 +0000",IND,IND @ BOS,BOS,108,135,nba.g.2019010902
31,GTBETS.EU,250,-300,7,-109,-7,-109,215.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 00:00:00 +0000",IND,IND @ BOS,BOS,108,135,nba.g.2019010902
24,5dimes.eu,-160,150,-3.5,-102,3.5,-108,228,-105,-105,2019-01-09,"Thu, 10 Jan 2019 00:00:00 +0000",WAS,WAS vs. PHI,PHI,123,106,nba.g.2019010927
25,BOVADA.LV,-170,150,-4,-110,4,-110,227,-115,-105,2019-01-09,"Thu, 10 Jan 2019 00:00:00 +0000",WAS,WAS vs. PHI,PHI,123,106,nba.g.2019010927
31,GTBETS.EU,-165,145,-3.5,-109,3.5,-109,227.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 00:00:00 +0000",WAS,WAS vs. PHI,PHI,123,106,nba.g.2019010927
24,5dimes.eu,-160,150,-3.5,-102,3.5,-108,228,-105,-105,2019-01-09,"Thu, 10 Jan 2019 00:00:00 +0000",PHI,PHI @ WAS,WAS,106,123,nba.g.2019010927
25,BOVADA.LV,-170,150,-4,-110,4,-110,227,-115,-105,2019-01-09,"Thu, 10 Jan 2019 00:00:00 +0000",PHI,PHI @ WAS,WAS,106,123,nba.g.2019010927
31,GTBETS.EU,-165,145,-3.5,-109,3.5,-109,227.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 00:00:00 +0000",PHI,PHI @ WAS,WAS,106,123,nba.g.2019010927
24,5dimes.eu,340,-380,9,-119,-9,-101,227,-103,-117,2019-01-09,"Thu, 10 Jan 2019 00:30:00 +0000",BKN,BKN vs. ATL,ATL,116,100,nba.g.2019010917
25,BOVADA.LV,300,-400,9,-115,-9,-105,226,-115,-105,2019-01-09,"Thu, 10 Jan 2019 00:30:00 +0000",BKN,BKN vs. ATL,ATL,116,100,nba.g.2019010917
31,GTBETS.EU,300,-400,8.5,-109,-8.5,-109,226.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 00:30:00 +0000",BKN,BKN vs. ATL,ATL,116,100,nba.g.2019010917
24,5dimes.eu,340,-380,9,-119,-9,-101,227,-103,-117,2019-01-09,"Thu, 10 Jan 2019 00:30:00 +0000",ATL,ATL @ BKN,BKN,100,116,nba.g.2019010917
25,BOVADA.LV,300,-400,9,-115,-9,-105,226,-115,-105,2019-01-09,"Thu, 10 Jan 2019 00:30:00 +0000",ATL,ATL @ BKN,BKN,100,116,nba.g.2019010917
31,GTBETS.EU,300,-400,8.5,-109,-8.5,-109,226.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 00:30:00 +0000",ATL,ATL @ BKN,BKN,100,116,nba.g.2019010917
24,5dimes.eu,1150,-1450,15.5,-118,-15.5,-102,225.5,-104,-116,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",NO,NO vs. CLE,CLE,140,124,nba.g.2019010903
25,BOVADA.LV,950,-2000,15,-105,-15,-115,225,-110,-110,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",NO,NO vs. CLE,CLE,140,124,nba.g.2019010903
31,GTBETS.EU,1000,-1550,15,-109,-15,-109,225,-109,-109,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",NO,NO vs. CLE,CLE,140,124,nba.g.2019010903
24,5dimes.eu,1150,-1450,15.5,-118,-15.5,-102,225.5,-104,-116,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",CLE,CLE @ NO,NO,124,140,nba.g.2019010903
25,BOVADA.LV,950,-2000,15,-105,-15,-115,225,-110,-110,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",CLE,CLE @ NO,NO,124,140,nba.g.2019010903
31,GTBETS.EU,1000,-1550,15,-109,-15,-109,225,-109,-109,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",CLE,CLE @ NO,NO,124,140,nba.g.2019010903
24,5dimes.eu,-120,110,1,-133,-1,113,230.5,103,-123,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",HOU,HOU vs. MIL,MIL,109,116,nba.g.2019010910
25,BOVADA.LV,-120,100,-1,-110,1,-110,230,-115,-105,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",HOU,HOU vs. MIL,MIL,109,116,nba.g.2019010910
31,GTBETS.EU,-125,105,-1.5,-109,1.5,-109,229.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",HOU,HOU vs. MIL,MIL,109,116,nba.g.2019010910
24,5dimes.eu,-120,110,1,-133,-1,113,230.5,103,-123,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",MIL,MIL @ HOU,HOU,116,109,nba.g.2019010910
25,BOVADA.LV,-120,100,-1,-110,1,-110,230,-115,-105,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",MIL,MIL @ HOU,HOU,116,109,nba.g.2019010910
31,GTBETS.EU,-125,105,-1.5,-109,1.5,-109,229.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",MIL,MIL @ HOU,HOU,116,109,nba.g.2019010910
24,5dimes.eu,-135,125,-3,100,3,-120,206.5,-104,-116,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",MEM,MEM vs. SA,SA,96,86,nba.g.2019010929
25,BOVADA.LV,-155,135,-3.5,-105,3.5,-115,206,-110,-110,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",MEM,MEM vs. SA,SA,96,86,nba.g.2019010929
31,GTBETS.EU,-140,120,-2.5,-109,2.5,-109,206,-109,-109,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",MEM,MEM vs. SA,SA,96,86,nba.g.2019010929
24,5dimes.eu,-135,125,-3,100,3,-120,206.5,-104,-116,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",SA,SA @ MEM,MEM,86,96,nba.g.2019010929
25,BOVADA.LV,-155,135,-3.5,-105,3.5,-115,206,-110,-110,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",SA,SA @ MEM,MEM,86,96,nba.g.2019010929
31,GTBETS.EU,-140,120,-2.5,-109,2.5,-109,206,-109,-109,2019-01-09,"Thu, 10 Jan 2019 01:00:00 +0000",SA,SA @ MEM,MEM,86,96,nba.g.2019010929
24,5dimes.eu,515,-620,11.5,-118,-11.5,-102,218,-103,-117,2019-01-09,"Thu, 10 Jan 2019 01:30:00 +0000",DAL,DAL vs. PHO,PHO,104,94,nba.g.2019010906
25,BOVADA.LV,425,-650,11,-105,-11,-115,218,-105,-115,2019-01-09,"Thu, 10 Jan 2019 01:30:00 +0000",DAL,DAL vs. PHO,PHO,104,94,nba.g.2019010906
31,GTBETS.EU,475,-650,11,-109,-11,-109,217.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 01:30:00 +0000",DAL,DAL vs. PHO,PHO,104,94,nba.g.2019010906
24,5dimes.eu,515,-620,11.5,-118,-11.5,-102,218,-103,-117,2019-01-09,"Thu, 10 Jan 2019 01:30:00 +0000",PHO,PHO @ DAL,DAL,94,104,nba.g.2019010906
25,BOVADA.LV,425,-650,11,-105,-11,-115,218,-105,-115,2019-01-09,"Thu, 10 Jan 2019 01:30:00 +0000",PHO,PHO @ DAL,DAL,94,104,nba.g.2019010906
31,GTBETS.EU,475,-650,11,-109,-11,-109,217.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 01:30:00 +0000",PHO,PHO @ DAL,DAL,94,104,nba.g.2019010906
24,5dimes.eu,380,-430,10,-119,-10,-101,208,-103,-117,2019-01-09,"Thu, 10 Jan 2019 02:00:00 +0000",UTA,UTA vs. ORL,ORL,106,93,nba.g.2019010926
25,BOVADA.LV,335,-470,9.5,-110,-9.5,-110,208,-110,-110,2019-01-09,"Thu, 10 Jan 2019 02:00:00 +0000",UTA,UTA vs. ORL,ORL,106,93,nba.g.2019010926
31,GTBETS.EU,350,-450,9.5,-109,-9.5,-109,207.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 02:00:00 +0000",UTA,UTA vs. ORL,ORL,106,93,nba.g.2019010926
24,5dimes.eu,380,-430,10,-119,-10,-101,208,-103,-117,2019-01-09,"Thu, 10 Jan 2019 02:00:00 +0000",ORL,ORL @ UTA,UTA,93,106,nba.g.2019010926
25,BOVADA.LV,335,-470,9.5,-110,-9.5,-110,208,-110,-110,2019-01-09,"Thu, 10 Jan 2019 02:00:00 +0000",ORL,ORL @ UTA,UTA,93,106,nba.g.2019010926
31,GTBETS.EU,350,-450,9.5,-109,-9.5,-109,207.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 02:00:00 +0000",ORL,ORL @ UTA,UTA,93,106,nba.g.2019010926
24,5dimes.eu,400,-450,10,-119,-10,-101,210,-102,-118,2019-01-09,"Thu, 10 Jan 2019 03:00:00 +0000",POR,POR vs. CHI,CHI,124,112,nba.g.2019010922
25,BOVADA.LV,375,-550,10,-110,-10,-110,209,-115,-105,2019-01-09,"Thu, 10 Jan 2019 03:00:00 +0000",POR,POR vs. CHI,CHI,124,112,nba.g.2019010922
31,GTBETS.EU,370,-470,9.5,-109,-9.5,-109,209.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 03:00:00 +0000",POR,POR vs. CHI,CHI,124,112,nba.g.2019010922
24,5dimes.eu,400,-450,10,-119,-10,-101,210,-102,-118,2019-01-09,"Thu, 10 Jan 2019 03:00:00 +0000",CHI,CHI @ POR,POR,112,124,nba.g.2019010922
25,BOVADA.LV,375,-550,10,-110,-10,-110,209,-115,-105,2019-01-09,"Thu, 10 Jan 2019 03:00:00 +0000",CHI,CHI @ POR,POR,112,124,nba.g.2019010922
31,GTBETS.EU,370,-470,9.5,-109,-9.5,-109,209.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 03:00:00 +0000",CHI,CHI @ POR,POR,112,124,nba.g.2019010922
24,5dimes.eu,103,-113,-1,106,1,-126,217.5,103,-123,2019-01-09,"Thu, 10 Jan 2019 03:30:00 +0000",LAL,LAL vs. DET,DET,113,100,nba.g.2019010913
25,BOVADA.LV,100,-120,1.5,-105,-1.5,-115,217,-105,-115,2019-01-09,"Thu, 10 Jan 2019 03:30:00 +0000",LAL,LAL vs. DET,DET,113,100,nba.g.2019010913
31,GTBETS.EU,-102,-118,1,-109,-1,-109,216.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 03:30:00 +0000",LAL,LAL vs. DET,DET,113,100,nba.g.2019010913
24,5dimes.eu,103,-113,-1,106,1,-126,217.5,103,-123,2019-01-09,"Thu, 10 Jan 2019 03:30:00 +0000",DET,DET @ LAL,LAL,100,113,nba.g.2019010913
25,BOVADA.LV,100,-120,1.5,-105,-1.5,-115,217,-105,-115,2019-01-09,"Thu, 10 Jan 2019 03:30:00 +0000",DET,DET @ LAL,LAL,100,113,nba.g.2019010913
31,GTBETS.EU,-102,-118,1,-109,-1,-109,216.5,-109,-109,2019-01-09,"Thu, 10 Jan 2019 03:30:00 +0000",DET,DET @ LAL,LAL,100,113,nba.g.2019010913
24,5dimes.eu,-130,120,-3.5,110,3.5,-130,213,103,-123,2019-01-10,"Fri, 11 Jan 2019 00:00:00 +0000",MIA,MIA vs. BOS,BOS,115,99,nba.g.2019011014
25,BOVADA.LV,-160,140,-3,-115,3,-105,213,-105,-115,2019-01-10,"Fri, 11 Jan 2019 00:00:00 +0000",MIA,MIA vs. BOS,BOS,115,99,nba.g.2019011014
31,GTBETS.EU,-140,120,-2.5,-109,2.5,-109,211.5,-109,-109,2019-01-10,"Fri, 11 Jan 2019 00:00:00 +0000",MIA,MIA vs. BOS,BOS,115,99,nba.g.2019011014
24,5dimes.eu,-130,120,-3.5,110,3.5,-130,213,103,-123,2019-01-10,"Fri, 11 Jan 2019 00:00:00 +0000",BOS,BOS @ MIA,MIA,99,115,nba.g.2019011014
25,BOVADA.LV,-160,140,-3,-115,3,-105,213,-105,-115,2019-01-10,"Fri, 11 Jan 2019 00:00:00 +0000",BOS,BOS @ MIA,MIA,99,115,nba.g.2019011014
31,GTBETS.EU,-140,120,-2.5,-109,2.5,-109,211.5,-109,-109,2019-01-10,"Fri, 11 Jan 2019 00:00:00 +0000",BOS,BOS @ MIA,MIA,99,115,nba.g.2019011014
24,5dimes.eu,190,-210,6,-120,-6,100,226.5,-103,-117,2019-01-10,"Fri, 11 Jan 2019 02:00:00 +0000",DEN,DEN vs. LAC,LAC,121,100,nba.g.2019011007
25,BOVADA.LV,180,-220,5.5,-105,-5.5,-115,225,-115,-105,2019-01-10,"Fri, 11 Jan 2019 02:00:00 +0000",DEN,DEN vs. LAC,LAC,121,100,nba.g.2019011007
31,GTBETS.EU,190,-220,5.5,-109,-5.5,-109,226,-109,-109,2019-01-10,"Fri, 11 Jan 2019 02:00:00 +0000",DEN,DEN vs. LAC,LAC,121,100,nba.g.2019011007
24,5dimes.eu,190,-210,6,-120,-6,100,226.5,-103,-117,2019-01-10,"Fri, 11 Jan 2019 02:00:00 +0000",LAC,LAC @ DEN,DEN,100,121,nba.g.2019011007
25,BOVADA.LV,180,-220,5.5,-105,-5.5,-115,225,-115,-105,2019-01-10,"Fri, 11 Jan 2019 02:00:00 +0000",LAC,LAC @ DEN,DEN,100,121,nba.g.2019011007
31,GTBETS.EU,190,-220,5.5,-109,-5.5,-109,226,-109,-109,2019-01-10,"Fri, 11 Jan 2019 02:00:00 +0000",LAC,LAC @ DEN,DEN,100,121,nba.g.2019011007
24,5dimes.eu,-118,108,-3,120,3,-140,225.5,103,-123,2019-01-10,"Fri, 11 Jan 2019 02:30:00 +0000",SA,SA vs. OKC,OKC,154,147,nba.g.2019011024
25,BOVADA.LV,-120,100,-2,-105,2,-115,224,-110,-110,2019-01-10,"Fri, 11 Jan 2019 02:30:00 +0000",SA,SA vs. OKC,OKC,154,147,nba.g.2019011024
31,GTBETS.EU,-123,103,-1.5,-109,1.5,-109,224.5,-109,-109,2019-01-10,"Fri, 11 Jan 2019 02:30:00 +0000",SA,SA vs. OKC,OKC,154,147,nba.g.2019011024
24,5dimes.eu,-118,108,-3,120,3,-140,225.5,103,-123,2019-01-10,"Fri, 11 Jan 2019 02:30:00 +0000",OKC,OKC @ SA,SA,147,154,nba.g.2019011024
25,BOVADA.LV,-120,100,-2,-105,2,-115,224,-110,-110,2019-01-10,"Fri, 11 Jan 2019 02:30:00 +0000",OKC,OKC @ SA,SA,147,154,nba.g.2019011024
31,GTBETS.EU,-123,103,-1.5,-109,1.5,-109,224.5,-109,-109,2019-01-10,"Fri, 11 Jan 2019 02:30:00 +0000",OKC,OKC @ SA,SA,147,154,nba.g.2019011024
24,5dimes.eu,285,-315,8.5,-118,-8.5,-102,220.5,-104,-116,2019-01-10,"Fri, 11 Jan 2019 03:00:00 +0000",SAC,SAC vs. DET,DET,112,102,nba.g.2019011023
25,BOVADA.LV,275,-350,8,-105,-8,-115,220,-105,-115,2019-01-10,"Fri, 11 Jan 2019 03:00:00 +0000",SAC,SAC vs. DET,DET,112,102,nba.g.2019011023
31,GTBETS.EU,265,-330,8,-109,-8,-109,220,-109,-109,2019-01-10,"Fri, 11 Jan 2019 03:00:00 +0000",SAC,SAC vs. DET,DET,112,102,nba.g.2019011023
24,5dimes.eu,285,-315,8.5,-118,-8.5,-102,220.5,-104,-116,2019-01-10,"Fri, 11 Jan 2019 03:00:00 +0000",DET,DET @ SAC,SAC,102,112,nba.g.2019011023
25,BOVADA.LV,275,-350,8,-105,-8,-115,220,-105,-115,2019-01-10,"Fri, 11 Jan 2019 03:00:00 +0000",DET,DET @ SAC,SAC,102,112,nba.g.2019011023
31,GTBETS.EU,265,-330,8,-109,-8,-109,220,-109,-109,2019-01-10,"Fri, 11 Jan 2019 03:00:00 +0000",DET,DET @ SAC,SAC,102,112,nba.g.2019011023
24,5dimes.eu,420,-475,10.5,-118,-10.5,-102,232.5,-104,-116,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",PHI,PHI vs. ATL,ATL,121,123,nba.g.2019011120
25,BOVADA.LV,375,-550,10,-110,-10,-110,233,-105,-115,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",PHI,PHI vs. ATL,ATL,121,123,nba.g.2019011120
31,GTBETS.EU,415,-525,10,-109,-10,-109,233.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",PHI,PHI vs. ATL,ATL,121,123,nba.g.2019011120
24,5dimes.eu,420,-475,10.5,-118,-10.5,-102,232.5,-104,-116,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",ATL,ATL @ PHI,PHI,123,121,nba.g.2019011120
25,BOVADA.LV,375,-550,10,-110,-10,-110,233,-105,-115,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",ATL,ATL @ PHI,PHI,123,121,nba.g.2019011120
31,GTBETS.EU,415,-525,10,-109,-10,-109,233.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",ATL,ATL @ PHI,PHI,123,121,nba.g.2019011120
24,5dimes.eu,-125,115,-2.5,-102,2.5,-118,228,-103,-117,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",WAS,WAS vs. MIL,MIL,113,106,nba.g.2019011127
25,BOVADA.LV,-135,115,-2,-115,2,-105,227,-115,-105,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",WAS,WAS vs. MIL,MIL,113,106,nba.g.2019011127
31,GTBETS.EU,-130,110,-2,-109,2,-109,227.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",WAS,WAS vs. MIL,MIL,113,106,nba.g.2019011127
24,5dimes.eu,-125,115,-2.5,-102,2.5,-118,228,-103,-117,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",MIL,MIL @ WAS,WAS,106,113,nba.g.2019011127
25,BOVADA.LV,-135,115,-2,-115,2,-105,227,-115,-105,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",MIL,MIL @ WAS,WAS,106,113,nba.g.2019011127
31,GTBETS.EU,-130,110,-2,-109,2,-109,227.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 00:00:00 +0000",MIL,MIL @ WAS,WAS,106,113,nba.g.2019011127
24,5dimes.eu,-340,310,-9,108,9,-128,219,103,-123,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",NY,NY vs. IND,IND,106,121,nba.g.2019011118
25,BOVADA.LV,-370,285,-8,-110,8,-110,219,-105,-115,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",NY,NY vs. IND,IND,106,121,nba.g.2019011118
31,GTBETS.EU,-360,280,-8,-109,8,-109,218,-109,-109,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",NY,NY vs. IND,IND,106,121,nba.g.2019011118
24,5dimes.eu,-340,310,-9,108,9,-128,219,103,-123,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",IND,IND @ NY,NY,121,106,nba.g.2019011118
25,BOVADA.LV,-370,285,-8,-110,8,-110,219,-105,-115,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",IND,IND @ NY,NY,121,106,nba.g.2019011118
31,GTBETS.EU,-360,280,-8,-109,8,-109,218,-109,-109,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",IND,IND @ NY,NY,121,106,nba.g.2019011118
24,5dimes.eu,435,-500,10.5,-118,-10.5,-102,225,-103,-117,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",TOR,TOR vs. BKN,BKN,122,105,nba.g.2019011128
25,BOVADA.LV,390,-580,10,-115,-10,-105,225,-110,-110,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",TOR,TOR vs. BKN,BKN,122,105,nba.g.2019011128
31,GTBETS.EU,415,-525,10,-109,-10,-109,224.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",TOR,TOR vs. BKN,BKN,122,105,nba.g.2019011128
24,5dimes.eu,435,-500,10.5,-118,-10.5,-102,225,-103,-117,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",BKN,BKN @ TOR,TOR,105,122,nba.g.2019011128
25,BOVADA.LV,390,-580,10,-115,-10,-105,225,-110,-110,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",BKN,BKN @ TOR,TOR,105,122,nba.g.2019011128
31,GTBETS.EU,415,-525,10,-109,-10,-109,224.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 00:30:00 +0000",BKN,BKN @ TOR,TOR,105,122,nba.g.2019011128
24,5dimes.eu,950,-1150,14.5,-118,-14.5,-102,217.5,-104,-116,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",HOU,HOU vs. CLE,CLE,141,113,nba.g.2019011110
25,BOVADA.LV,900,-1900,14.5,-115,-14.5,-105,218,-105,-115,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",HOU,HOU vs. CLE,CLE,141,113,nba.g.2019011110
31,GTBETS.EU,850,-1300,14,-109,-14,-109,216.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",HOU,HOU vs. CLE,CLE,141,113,nba.g.2019011110
24,5dimes.eu,950,-1150,14.5,-118,-14.5,-102,217.5,-104,-116,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",CLE,CLE @ HOU,HOU,113,141,nba.g.2019011110
25,BOVADA.LV,900,-1900,14.5,-115,-14.5,-105,218,-105,-115,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",CLE,CLE @ HOU,HOU,113,141,nba.g.2019011110
31,GTBETS.EU,850,-1300,14,-109,-14,-109,216.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",CLE,CLE @ HOU,HOU,113,141,nba.g.2019011110
24,5dimes.eu,170,-185,5,-119,-5,-101,224.5,-104,-116,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",MIN,MIN vs. DAL,DAL,115,119,nba.g.2019011116
25,BOVADA.LV,170,-200,5,-110,-5,-110,225,-105,-115,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",MIN,MIN vs. DAL,DAL,115,119,nba.g.2019011116
31,GTBETS.EU,165,-190,4.5,-109,-4.5,-109,224,-109,-109,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",MIN,MIN vs. DAL,DAL,115,119,nba.g.2019011116
24,5dimes.eu,170,-185,5,-119,-5,-101,224.5,-104,-116,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",DAL,DAL @ MIN,MIN,119,115,nba.g.2019011116
25,BOVADA.LV,170,-200,5,-110,-5,-110,225,-105,-115,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",DAL,DAL @ MIN,MIN,119,115,nba.g.2019011116
31,GTBETS.EU,165,-190,4.5,-109,-4.5,-109,224,-109,-109,2019-01-11,"Sat, 12 Jan 2019 01:00:00 +0000",DAL,DAL @ MIN,MIN,119,115,nba.g.2019011116
24,5dimes.eu,240,-260,6,-101,-6,-109,222.5,-105,-105,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",POR,POR vs. CHA,CHA,127,96,nba.g.2019011122
25,BOVADA.LV,215,-260,6.5,-110,-6.5,-110,223,-115,-105,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",POR,POR vs. CHA,CHA,127,96,nba.g.2019011122
31,GTBETS.EU,230,-270,6,-109,-6,-109,222.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",POR,POR vs. CHA,CHA,127,96,nba.g.2019011122
24,5dimes.eu,240,-260,6,-101,-6,-109,222.5,-105,-105,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",CHA,CHA @ POR,POR,96,127,nba.g.2019011122
25,BOVADA.LV,215,-260,6.5,-110,-6.5,-110,223,-115,-105,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",CHA,CHA @ POR,POR,96,127,nba.g.2019011122
31,GTBETS.EU,230,-270,6,-109,-6,-109,222.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",CHA,CHA @ POR,POR,96,127,nba.g.2019011122
24,5dimes.eu,335,-375,9.5,-125,-9.5,105,215.5,103,-123,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",UTA,UTA vs. LAL,LAL,113,95,nba.g.2019011126
25,BOVADA.LV,275,-350,8.5,-115,-8.5,-105,215,-105,-115,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",UTA,UTA vs. LAL,LAL,113,95,nba.g.2019011126
31,GTBETS.EU,295,-390,8.5,-109,-8.5,-109,214.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",UTA,UTA vs. LAL,LAL,113,95,nba.g.2019011126
24,5dimes.eu,335,-375,9.5,-125,-9.5,105,215.5,103,-123,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",LAL,LAL @ UTA,UTA,95,113,nba.g.2019011126
25,BOVADA.LV,275,-350,8.5,-115,-8.5,-105,215,-105,-115,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",LAL,LAL @ UTA,UTA,95,113,nba.g.2019011126
31,GTBETS.EU,295,-390,8.5,-109,-8.5,-109,214.5,-109,-109,2019-01-11,"Sat, 12 Jan 2019 03:00:00 +0000",LAL,LAL @ UTA,UTA,95,113,nba.g.2019011126
24,5dimes.eu,1200,-1500,16,-118,-16,-102,221.5,-104,-116,2019-01-11,"Sat, 12 Jan 2019 03:30:00 +0000",GS,GS vs. CHI,CHI,146,109,nba.g.2019011109
25,BOVADA.LV,,,16,-115,-16,-105,221,-115,-105,2019-01-11,"Sat, 12 Jan 2019 03:30:00 +0000",GS,GS vs. CHI,CHI,146,109,nba.g.2019011109
31,GTBETS.EU,,,15.5,-109,-15.5,-109,221,-109,-109,2019-01-11,"Sat, 12 Jan 2019 03:30:00 +0000",GS,GS vs. CHI,CHI,146,109,nba.g.2019011109
24,5dimes.eu,1200,-1500,16,-118,-16,-102,221.5,-104,-116,2019-01-11,"Sat, 12 Jan 2019 03:30:00 +0000",CHI,CHI @ GS,GS,109,146,nba.g.2019011109
25,BOVADA.LV,,,16,-115,-16,-105,221,-115,-105,2019-01-11,"Sat, 12 Jan 2019 03:30:00 +0000",CHI,CHI @ GS,GS,109,146,nba.g.2019011109
31,GTBETS.EU,,,15.5,-109,-15.5,-109,221,-109,-109,2019-01-11,"Sat, 12 Jan 2019 03:30:00 +0000",CHI,CHI @ GS,GS,109,146,nba.g.2019011109
24,5dimes.eu,255,-280,7.5,-119,-7.5,-101,222,-103,-117,2019-01-12,"Sat, 12 Jan 2019 20:30:00 +0000",LAC,LAC vs. DET,DET,104,109,nba.g.2019011212
25,BOVADA.LV,250,-300,7.5,-110,-7.5,-110,222,-115,-105,2019-01-12,"Sat, 12 Jan 2019 20:30:00 +0000",LAC,LAC vs. DET,DET,104,109,nba.g.2019011212
31,GTBETS.EU,245,-290,7,-109,-7,-109,221.5,-109,-109,2019-01-12,"Sat, 12 Jan 2019 20:30:00 +0000",LAC,LAC vs. DET,DET,104,109,nba.g.2019011212
24,5dimes.eu,255,-280,7.5,-119,-7.5,-101,222,-103,-117,2019-01-12,"Sat, 12 Jan 2019 20:30:00 +0000",DET,DET @ LAC,LAC,109,104,nba.g.2019011212
25,BOVADA.LV,250,-300,7.5,-110,-7.5,-110,222,-115,-105,2019-01-12,"Sat, 12 Jan 2019 20:30:00 +0000",DET,DET @ LAC,LAC,109,104,nba.g.2019011212
