,book_name,away_ml,home_ml,away_spread,away_line,home_spread,home_line,total,over_line,under_line,date,date_full,team,matchup,opp,points,points_opp,gid
99,"Stats, LLC",220,-270,6.5,-110,-6.5,-110,218,-110,-110,2022-11-16,"Thu, 17 Nov 2022 01:30:00 +0000",DAL,DAL vs. HOU,HOU,92,101,nba.g.2022111606
101,BetMGM,200,-250,6.5,-110,-6.5,-110,218.5,-110,-110,2022-11-16,"Thu, 17 Nov 2022 01:30:00 +0000",DAL,DAL vs. HOU,HOU,92,101,nba.g.2022111606
99,"Stats, LLC",220,-270,6.5,-110,-6.5,-110,218,-110,-110,2022-11-16,"Thu, 17 Nov 2022 01:30:00 +0000",HOU,HOU @ DAL,DAL,101,92,nba.g.2022111606
101,BetMGM,200,-250,6.5,-110,-6.5,-110,218.5,-110,-110,2022-11-16,"Thu, 17 Nov 2022 01:30:00 +0000",HOU,HOU @ DAL,DAL,101,92,nba.g.2022111606
99,"Stats, LLC",110,-130,2,-110,-2,-110,226,-110,-110,2022-11-16,"Thu, 17 Nov 2022 03:00:00 +0000",DEN,DEN vs. NY,NY,103,106,nba.g.2022111607
101,BetMGM,105,-130,2.5,-115,-2.5,-105,225.5,-115,-105,2022-11-16,"Thu, 17 Nov 2022 03:00:00 +0000",DEN,DEN vs. NY,NY,103,106,nba.g.2022111607
99,"Stats, LLC",110,-130,2,-110,-2,-110,226,-110,-110,2022-11-16,"Thu, 17 Nov 2022 03:00:00 +0000",NY,NY @ DEN,DEN,106,103,nba.g.2022111607
101,BetMGM,105,-130,2.5,-115,-2.5,-105,225.5,-115,-105,2022-11-16,"Thu, 17 Nov 2022 03:00:00 +0000",NY,NY @ DEN,DEN,106,103,nba.g.2022111607
99,"Stats, LLC",-140,120,-2.5,-110,2.5,-110,227,-110,-110,2022-11-16,"Thu, 17 Nov 2022 03:00:00 +0000",PHO,PHO vs. GS,GS,130,119,nba.g.2022111621
101,BetMGM,-135,110,-2.5,-110,2.5,-110,227.5,-110,-110,2022-11-16,"Thu, 17 Nov 2022 03:00:00 +0000",PHO,PHO vs. GS,GS,130,119,nba.g.2022111621
99,"Stats, LLC",-140,120,-2.5,-110,2.5,-110,227,-110,-110,2022-11-16,"Thu, 17 Nov 2022 03:00:00 +0000",GS,GS @ PHO,PHO,119,130,nba.g.2022111621
101,BetMGM,-135,110,-2.5,-110,2.5,-110,227.5,-110,-110,2022-11-16,"Thu, 17 Nov 2022 03:00:00 +0000",GS,GS @ PHO,PHO,119,130,nba.g.2022111621
99,"Stats, LLC",130,-150,3,-110,-3,-110,220.5,-110,-110,2022-11-17,"Fri, 18 Nov 2022 03:00:00 +0000",POR,POR vs. BKN,BKN,107,109,nba.g.2022111722
101,BetMGM,120,-145,2.5,-110,-2.5,-110,220.5,-110,-110,2022-11-17,"Fri, 18 Nov 2022 03:00:00 +0000",POR,POR vs. BKN,BKN,107,109,nba.g.2022111722
99,"Stats, LLC",130,-150,3,-110,-3,-110,220.5,-110,-110,2022-11-17,"Fri, 18 Nov 2022 03:00:00 +0000",BKN,BKN @ POR,POR,109,107,nba.g.2022111722
101,BetMGM,120,-145,2.5,-110,-2.5,-110,220.5,-110,-110,2022-11-17,"Fri, 18 Nov 2022 03:00:00 +0000",BKN,BKN @ POR,POR,109,107,nba.g.2022111722
99,"Stats, LLC",235,-290,7.5,-110,-7.5,-110,237,-110,-110,2022-11-17,"Fri, 18 Nov 2022 03:00:00 +0000",SAC,SAC vs. SA,SA,130,112,nba.g.2022111723
101,BetMGM,240,-300,7.5,-110,-7.5,-110,236.5,-110,-110,2022-11-17,"Fri, 18 Nov 2022 03:00:00 +0000",SAC,SAC vs. SA,SA,130,112,nba.g.2022111723
99,"Stats, LLC",235,-290,7.5,-110,-7.5,-110,237,-110,-110,2022-11-17,"Fri, 18 Nov 2022 03:00:00 +0000",SA,SA @ SAC,SAC,112,130,nba.g.2022111723
101,BetMGM,240,-300,7.5,-110,-7.5,-110,236.5,-110,-110,2022-11-17,"Fri, 18 Nov 2022 03:00:00 +0000",SA,SA @ SAC,SAC,112,130,nba.g.2022111723
99,"Stats, LLC",415,-565,10.5,-110,-10.5,-110,219,-110,-110,2022-11-17,"Fri, 18 Nov 2022 03:30:00 +0000",LAC,LAC vs. DET,DET,96,91,nba.g.2022111712
101,BetMGM,375,-500,10.5,-105,-10.5,-115,218.5,-115,-105,2022-11-17,"Fri, 18 Nov 2022 03:30:00 +0000",LAC,LAC vs. DET,DET,96,91,nba.g.2022111712
99,"Stats, LLC",415,-565,10.5,-110,-10.5,-110,219,-110,-110,2022-11-17,"Fri, 18 Nov 2022 03:30:00 +0000",DET,DET @ LAC,LAC,91,96,nba.g.2022111712
101,BetMGM,375,-500,10.5,-105,-10.5,-115,218.5,-115,-105,2022-11-17,"Fri, 18 Nov 2022 03:30:00 +0000",DET,DET @ LAC,LAC,91,96,nba.g.2022111712
99,"Stats, LLC",260,-320,8,-110,-8,-110,216.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:00:00 +0000",WAS,WAS vs. MIA,MIA,107,106,nba.g.2022111827
101,BetMGM,260,-350,7.5,-110,-7.5,-110,216.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:00:00 +0000",WAS,WAS vs. MIA,MIA,107,106,nba.g.2022111827
99,"Stats, LLC",260,-320,8,-110,-8,-110,216.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:00:00 +0000",MIA,MIA @ WAS,WAS,106,107,nba.g.2022111827
101,BetMGM,260,-350,7.5,-110,-7.5,-110,216.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:00:00 +0000",MIA,MIA @ WAS,WAS,106,107,nba.g.2022111827
99,"Stats, LLC",390,-530,10,-110,-10,-110,220,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:30:00 +0000",CLE,CLE vs. CHA,CHA,132,122,nba.g.2022111805
101,BetMGM,333,-450,9.5,-110,-9.5,-110,220.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:30:00 +0000",CLE,CLE vs. CHA,CHA,132,122,nba.g.2022111805
99,"Stats, LLC",390,-530,10,-110,-10,-110,220,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:30:00 +0000",CHA,CHA @ CLE,CLE,122,132,nba.g.2022111805
101,BetMGM,333,-450,9.5,-110,-9.5,-110,220.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:30:00 +0000",CHA,CHA @ CLE,CLE,122,132,nba.g.2022111805
99,"Stats, LLC",-120,100,-1,-110,1,-110,212.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:30:00 +0000",PHI,PHI vs. MIL,MIL,110,102,nba.g.2022111820
101,BetMGM,-125,105,-1.5,-105,1.5,-115,212.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:30:00 +0000",PHI,PHI vs. MIL,MIL,110,102,nba.g.2022111820
99,"Stats, LLC",-120,100,-1,-110,1,-110,212.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:30:00 +0000",MIL,MIL @ PHI,PHI,102,110,nba.g.2022111820
101,BetMGM,-125,105,-1.5,-105,1.5,-115,212.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 00:30:00 +0000",MIL,MIL @ PHI,PHI,102,110,nba.g.2022111820
99,"Stats, LLC",290,-360,8.5,-110,-8.5,-110,221,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",CHI,CHI vs. ORL,ORL,107,108,nba.g.2022111804
101,BetMGM,300,-375,8.5,-110,-8.5,-110,221.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",CHI,CHI vs. ORL,ORL,107,108,nba.g.2022111804
99,"Stats, LLC",290,-360,8.5,-110,-8.5,-110,221,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",ORL,ORL @ CHI,CHI,108,107,nba.g.2022111804
101,BetMGM,300,-375,8.5,-110,-8.5,-110,221.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",ORL,ORL @ CHI,CHI,108,107,nba.g.2022111804
99,"Stats, LLC",-220,180,-5.5,-110,5.5,-110,236,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",HOU,HOU vs. IND,IND,91,99,nba.g.2022111810
101,BetMGM,-225,185,-5.5,-115,5.5,-105,236.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",HOU,HOU vs. IND,IND,91,99,nba.g.2022111810
99,"Stats, LLC",-220,180,-5.5,-110,5.5,-110,236,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",IND,IND @ HOU,HOU,99,91,nba.g.2022111810
101,BetMGM,-225,185,-5.5,-115,5.5,-105,236.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",IND,IND @ HOU,HOU,99,91,nba.g.2022111810
99,"Stats, LLC",195,-245,6.5,-110,-6.5,-110,230,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",MEM,MEM vs. OKC,OKC,121,110,nba.g.2022111829
101,BetMGM,200,-250,6.5,-110,-6.5,-110,230.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",MEM,MEM vs. OKC,OKC,121,110,nba.g.2022111829
99,"Stats, LLC",195,-245,6.5,-110,-6.5,-110,230,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",OKC,OKC @ MEM,MEM,110,121,nba.g.2022111829
101,BetMGM,200,-250,6.5,-110,-6.5,-110,230.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:00:00 +0000",OKC,OKC @ MEM,MEM,110,121,nba.g.2022111829
99,"Stats, LLC",-150,130,-3,-110,3,-110,227,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:30:00 +0000",NO,NO vs. BOS,BOS,109,117,nba.g.2022111803
101,BetMGM,-145,120,-2.5,-115,2.5,-105,216.5,-300,240,2022-11-18,"Sat, 19 Nov 2022 01:30:00 +0000",NO,NO vs. BOS,BOS,109,117,nba.g.2022111803
99,"Stats, LLC",-150,130,-3,-110,3,-110,227,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:30:00 +0000",BOS,BOS @ NO,NO,117,109,nba.g.2022111803
101,BetMGM,-145,120,-2.5,-115,2.5,-105,216.5,-300,240,2022-11-18,"Sat, 19 Nov 2022 01:30:00 +0000",BOS,BOS @ NO,NO,117,109,nba.g.2022111803
99,"Stats, LLC",375,-500,10,-110,-10,-110,216,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:30:00 +0000",DAL,DAL vs. DEN,DEN,127,99,nba.g.2022111806
101,BetMGM,340,-450,10.5,-115,-10.5,-105,215.5,-115,-105,2022-11-18,"Sat, 19 Nov 2022 01:30:00 +0000",DAL,DAL vs. DEN,DEN,127,99,nba.g.2022111806
99,"Stats, LLC",375,-500,10,-110,-10,-110,216,-110,-110,2022-11-18,"Sat, 19 Nov 2022 01:30:00 +0000",DEN,DEN @ DAL,DAL,99,127,nba.g.2022111806
101,BetMGM,340,-450,10.5,-115,-10.5,-105,215.5,-115,-105,2022-11-18,"Sat, 19 Nov 2022 01:30:00 +0000",DEN,DEN @ DAL,DAL,99,127,nba.g.2022111806
99,"Stats, LLC",-115,-105,-1,-105,1,-115,228,-110,-110,2022-11-18,"Sat, 19 Nov 2022 02:00:00 +0000",UTA,UTA vs. PHO,PHO,134,133,nba.g.2022111826
101,BetMGM,-110,-110,-1.5,100,1.5,-120,227.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 02:00:00 +0000",UTA,UTA vs. PHO,PHO,134,133,nba.g.2022111826
99,"Stats, LLC",-115,-105,-1,-105,1,-115,228,-110,-110,2022-11-18,"Sat, 19 Nov 2022 02:00:00 +0000",PHO,PHO @ UTA,UTA,133,134,nba.g.2022111826
101,BetMGM,-110,-110,-1.5,100,1.5,-120,227.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 02:00:00 +0000",PHO,PHO @ UTA,UTA,133,134,nba.g.2022111826
99,"Stats, LLC",240,-300,7.5,-110,-7.5,-110,234.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 03:00:00 +0000",GS,GS vs. NY,NY,111,101,nba.g.2022111809
101,BetMGM,240,-300,7.5,-110,-7.5,-110,234.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 03:00:00 +0000",GS,GS vs. NY,NY,111,101,nba.g.2022111809
99,"Stats, LLC",240,-300,7.5,-110,-7.5,-110,234.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 03:00:00 +0000",NY,NY @ GS,GS,101,111,nba.g.2022111809
101,BetMGM,240,-300,7.5,-110,-7.5,-110,234.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 03:00:00 +0000",NY,NY @ GS,GS,101,111,nba.g.2022111809
99,"Stats, LLC",200,-250,6.5,-110,-6.5,-110,226,-110,-110,2022-11-18,"Sat, 19 Nov 2022 03:30:00 +0000",LAL,LAL vs. DET,DET,128,121,nba.g.2022111813
101,BetMGM,200,-250,6.5,-110,-6.5,-110,225.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 03:30:00 +0000",LAL,LAL vs. DET,DET,128,121,nba.g.2022111813
99,"Stats, LLC",200,-250,6.5,-110,-6.5,-110,226,-110,-110,2022-11-18,"Sat, 19 Nov 2022 03:30:00 +0000",DET,DET @ LAL,LAL,121,128,nba.g.2022111813
101,BetMGM,200,-250,6.5,-110,-6.5,-110,225.5,-110,-110,2022-11-18,"Sat, 19 Nov 2022 03:30:00 +0000",DET,DET @ LAL,LAL,121,128,nba.g.2022111813
99,"Stats, LLC",180,-220,5.5,-110,-5.5,-110,226,-110,-110,2022-11-19,"Sat, 19 Nov 2022 23:00:00 +0000",ATL,ATL vs. TOR,TOR,124,122,nba.g.2022111901
101,BetMGM,170,-210,5.5,-110,-5.5,-110,226.5,-105,-115,2022-11-19,"Sat, 19 Nov 2022 23:00:00 +0000",ATL,ATL vs. TOR,TOR,124,122,nba.g.2022111901
99,"Stats, LLC",180,-220,5.5,-110,-5.5,-110,226,-110,-110,2022-11-19,"Sat, 19 Nov 2022 23:00:00 +0000",TOR,TOR @ ATL,ATL,122,124,nba.g.2022111901
101,BetMGM,170,-210,5.5,-110,-5.5,-110,226.5,-105,-115,2022-11-19,"Sat, 19 Nov 2022 23:00:00 +0000",TOR,TOR @ ATL,ATL,122,124,nba.g.2022111901
99,"Stats, LLC",250,-310,7.5,-110,-7.5,-110,226.5,-110,-110,2022-11-19,"Sun, 20 Nov 2022 00:00:00 +0000",IND,IND vs. ORL,ORL,114,113,nba.g.2022111911
101,BetMGM,230,-300,7.5,-110,-7.5,-110,226.5,-105,-115,2022-11-19,"Sun, 20 Nov 2022 00:00:00 +0000",IND,IND vs. ORL,ORL,114,113,nba.g.2022111911
99,"Stats, LLC",250,-310,7.5,-110,-7.5,-110,226.5,-110,-110,2022-11-19,"Sun, 20 Nov 2022 00:00:00 +0000",ORL,ORL @ IND,IND,113,114,nba.g.2022111911
101,BetMGM,230,-300,7.5,-110,-7.5,-110,226.5,-105,-115,2022-11-19,"Sun, 20 Nov 2022 00:00:00 +0000",ORL,ORL @ IND,IND,113,114,nba.g.2022111911
99,"Stats, LLC",-165,140,-3.5,-110,3.5,-110,218,-110,-110,2022-11-19,"Sun, 20 Nov 2022 00:30:00 +0000",PHI,PHI vs. MIN,MIN,109,112,nba.g.2022111920
101,BetMGM,-155,130,-3.5,-110,3.5,-110,218.5,-110,-110,2022-11-19,"Sun, 20 Nov 2022 00:30:00 +0000",PHI,PHI vs. MIN,MIN,109,112,nba.g.2022111920
99,"Stats, LLC",-165,140,-3.5,-110,3.5,-110,218,-110,-110,2022-11-19,"Sun, 20 Nov 2022 00:30:00 +0000",MIN,MIN @ PHI,PHI,112,109,nba.g.2022111920
101,BetMGM,-155,130,-3.5,-110,3.5,-110,218.5,-110,-110,2022-11-19,"Sun, 20 Nov 2022 00:30:00 +0000",MIN,MIN @ PHI,PHI,112,109,nba.g.2022111920
99,"Stats, LLC",160,-190,4.5,-110,-4.5,-110,228,-110,-110,2022-11-19,"Sun, 20 Nov 2022 03:00:00 +0000",POR,POR vs. UTA,UTA,113,118,nba.g.2022111922
101,BetMGM,145,-175,4.5,-115,-4.5,-105,227.5,-110,-110,2022-11-19,"Sun, 20 Nov 2022 03:00:00 +0000",POR,POR vs. UTA,UTA,113,118,nba.g.2022111922
99,"Stats, LLC",160,-190,4.5,-110,-4.5,-110,228,-110,-110,2022-11-19,"Sun, 20 Nov 2022 03:00:00 +0000",UTA,UTA @ POR,POR,118,113,nba.g.2022111922
101,BetMGM,145,-175,4.5,-115,-4.5,-105,227.5,-110,-110,2022-11-19,"Sun, 20 Nov 2022 03:00:00 +0000",UTA,UTA @ POR,POR,118,113,nba.g.2022111922
99,"Stats, LLC",290,-360,9,-110,-9,-110,221,-110,-110,2022-11-19,"Sun, 20 Nov 2022 03:30:00 +0000",LAC,LAC vs. SA,SA,119,97,nba.g.2022111912
101,BetMGM,275,-350,8.5,-105,-8.5,-115,221.5,-110,-110,2022-11-19,"Sun, 20 Nov 2022 03:30:00 +0000",LAC,LAC vs. SA,SA,119,97,nba.g.2022111912
99,"Stats, LLC",290,-360,9,-110,-9,-110,221,-110,-110,2022-11-19,"Sun, 20 Nov 2022 03:30:00 +0000",SA,SA @ LAC,LAC,97,119,nba.g.2022111912
101,BetMGM,275,-350,8.5,-105,-8.5,-115,221.5,-110,-110,2022-11-19,"Sun, 20 Nov 2022 03:30:00 +0000",SA,SA @ LAC,LAC,97,119,nba.g.2022111912
99,"Stats, LLC",195,-245,6,-110,-6,-110,226.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 20:30:00 +0000",PHO,PHO vs. NY,NY,116,95,nba.g.2022112021
101,BetMGM,180,-225,5.5,-105,-5.5,-115,226.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 20:30:00 +0000",PHO,PHO vs. NY,NY,116,95,nba.g.2022112021
99,"Stats, LLC",195,-245,6,-110,-6,-110,226.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 20:30:00 +0000",NY,NY @ PHO,PHO,95,116,nba.g.2022112021
101,BetMGM,180,-225,5.5,-105,-5.5,-115,226.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 20:30:00 +0000",NY,NY @ PHO,PHO,95,116,nba.g.2022112021
99,"Stats, LLC",405,-555,10.5,-110,-10.5,-110,234.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 23:00:00 +0000",SAC,SAC vs. DET,DET,137,129,nba.g.2022112023
101,BetMGM,340,-450,10.5,-115,-10.5,-105,234.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 23:00:00 +0000",SAC,SAC vs. DET,DET,137,129,nba.g.2022112023
99,"Stats, LLC",405,-555,10.5,-110,-10.5,-110,234.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 23:00:00 +0000",DET,DET @ SAC,SAC,129,137,nba.g.2022112023
101,BetMGM,340,-450,10.5,-115,-10.5,-105,234.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 23:00:00 +0000",DET,DET @ SAC,SAC,129,137,nba.g.2022112023
99,"Stats, LLC",170,-200,5,-110,-5,-110,220.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 23:00:00 +0000",WAS,WAS vs. CHA,CHA,106,102,nba.g.2022112027
101,BetMGM,155,-190,4.5,-105,-4.5,-115,220.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 23:00:00 +0000",WAS,WAS vs. CHA,CHA,106,102,nba.g.2022112027
99,"Stats, LLC",170,-200,5,-110,-5,-110,220.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 23:00:00 +0000",CHA,CHA @ WAS,WAS,102,106,nba.g.2022112027
101,BetMGM,155,-190,4.5,-105,-4.5,-115,220.5,-110,-110,2022-11-20,"Sun, 20 Nov 2022 23:00:00 +0000",CHA,CHA @ WAS,WAS,102,106,nba.g.2022112027
99,"Stats, LLC",230,-280,7,-110,-7,-110,213,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",CLE,CLE vs. MIA,MIA,113,87,nba.g.2022112005
101,BetMGM,240,-300,7.5,-110,-7.5,-110,212.5,-115,-105,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",CLE,CLE vs. MIA,MIA,113,87,nba.g.2022112005
99,"Stats, LLC",230,-280,7,-110,-7,-110,213,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",MIA,MIA @ CLE,CLE,87,113,nba.g.2022112005
101,BetMGM,240,-300,7.5,-110,-7.5,-110,212.5,-115,-105,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",MIA,MIA @ CLE,CLE,87,113,nba.g.2022112005
99,"Stats, LLC",-555,405,-10.5,-110,10.5,-110,233,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",HOU,HOU vs. GS,GS,120,127,nba.g.2022112010
101,BetMGM,-450,350,-10.5,-115,10.5,-105,232.5,-115,-105,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",HOU,HOU vs. GS,GS,120,127,nba.g.2022112010
99,"Stats, LLC",-555,405,-10.5,-110,10.5,-110,233,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",GS,GS @ HOU,HOU,127,120,nba.g.2022112010
101,BetMGM,-450,350,-10.5,-115,10.5,-105,232.5,-115,-105,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",GS,GS @ HOU,HOU,127,120,nba.g.2022112010
99,"Stats, LLC",250,-310,7.5,-110,-7.5,-110,223.5,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",BKN,BKN vs. MEM,MEM,127,115,nba.g.2022112017
101,BetMGM,240,-300,7.5,-110,-7.5,-110,223.5,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",BKN,BKN vs. MEM,MEM,127,115,nba.g.2022112017
99,"Stats, LLC",250,-310,7.5,-110,-7.5,-110,223.5,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",MEM,MEM @ BKN,BKN,115,127,nba.g.2022112017
101,BetMGM,240,-300,7.5,-110,-7.5,-110,223.5,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:00:00 +0000",MEM,MEM @ BKN,BKN,115,127,nba.g.2022112017
99,"Stats, LLC",395,-540,10.5,-110,-10.5,-110,217.5,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:30:00 +0000",DAL,DAL vs. DEN,DEN,97,98,nba.g.2022112006
101,BetMGM,375,-500,10.5,-115,-10.5,-105,217.5,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:30:00 +0000",DAL,DAL vs. DEN,DEN,97,98,nba.g.2022112006
99,"Stats, LLC",395,-540,10.5,-110,-10.5,-110,217.5,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:30:00 +0000",DEN,DEN @ DAL,DAL,98,97,nba.g.2022112006
101,BetMGM,375,-500,10.5,-115,-10.5,-105,217.5,-110,-110,2022-11-20,"Mon, 21 Nov 2022 00:30:00 +0000",DEN,DEN @ DAL,DAL,98,97,nba.g.2022112006
99,"Stats, LLC",195,-245,6,-110,-6,-110,228,-110,-110,2022-11-20,"Mon, 21 Nov 2022 02:30:00 +0000",LAL,LAL vs. SA,SA,123,92,nba.g.2022112013
101,BetMGM,190,-250,6.5,-110,-6.5,-110,228.5,-110,-110,2022-11-20,"Mon, 21 Nov 2022 02:30:00 +0000",LAL,LAL vs. SA,SA,123,92,nba.g.2022112013
99,"Stats, LLC",195,-245,6,-110,-6,-110,228,-110,-110,2022-11-20,"Mon, 21 Nov 2022 02:30:00 +0000",SA,SA @ LAL,LAL,92,123,nba.g.2022112013
101,BetMGM,190,-250,6.5,-110,-6.5,-110,228.5,-110,-110,2022-11-20,"Mon, 21 Nov 2022 02:30:00 +0000",SA,SA @ LAL,LAL,92,123,nba.g.2022112013
99,"Stats, LLC",135,-160,3.5,-110,-3.5,-110,228,-110,-110,2022-11-21,"Tue, 22 Nov 2022 00:00:00 +0000",CLE,CLE vs. ATL,ATL,114,102,nba.g.2022112105
101,BetMGM,120,-145,3.5,-115,-3.5,-105,227.5,-110,-110,2022-11-21,"Tue, 22 Nov 2022 00:00:00 +0000",CLE,CLE vs. ATL,ATL,114,102,nba.g.2022112105
99,"Stats, LLC",135,-160,3.5,-110,-3.5,-110,228,-110,-110,2022-11-21,"Tue, 22 Nov 2022 00:00:00 +0000",ATL,ATL @ CLE,CLE,102,114,nba.g.2022112105
101,BetMGM,120,-145,3.5,-115,-3.5,-105,227.5,-110,-110,2022-11-21,"Tue, 22 Nov 2022 00:00:00 +0000",ATL,ATL @ CLE,CLE,102,114,nba.g.2022112105
99,"Stats, LLC",230,-280,7,-110,-7,-110,225.5,-110,-110,2022-11-21,"Tue, 22 Nov 2022 00:00:00 +0000",IND,IND vs. ORL,ORL,123,102,nba.g.2022112111
101,BetMGM,220,-275,7.5,-115,-7.5,-105,225.5,-115,-105,2022-11-21,"Tue, 22 Nov 2022 00:00:00 +0000",IND,IND vs. ORL,ORL,123,102,nba.g.2022112111
99,"Stats, LLC",230,-280,7,-110,-7,-110,225.5,-110,-110,2022-11-21,"Tue, 22 Nov 2022 00:00:00 +0000",ORL,ORL @ IND,IND,102,123,nba.g.2022112111
101,BetMGM,220,-275,7.5,-115,-7.5,-105,225.5,-115,-105,2022-11-21,"Tue, 22 Nov 2022 00:00:00 +0000",ORL,ORL @ IND,IND,102,123,nba.g.2022112111
99,"Stats, LLC",450,-600,11,-110,-11,-110,227.5,-110,-110,2022-11-21,"Tue, 22 Nov 2022 01:00:00 +0000",NO,NO vs. GS,GS,128,83,nba.g.2022112103
101,BetMGM,375,-500,10.5,-105,-10.5,-115,227.5,-110,-110,2022-11-21,"Tue, 22 Nov 2022 01:00:00 +0000",NO,NO vs. GS,GS,128,83,nba.g.2022112103
99,"Stats, LLC",450,-600,11,-110,-11,-110,227.5,-110,-110,2022-11-21,"Tue, 22 Nov 2022 01:00:00 +0000",GS,GS @ NO,NO,83,128,nba.g.2022112103
101,BetMGM,375,-500,10.5,-105,-10.5,-115,227.5,-110,-110,2022-11-21,"Tue, 22 Nov 2022 01:00:00 +0000",GS,GS @ NO,NO,83,128,nba.g.2022112103
99,"Stats, LLC",-220,180,-5.5,-110,5.5,-110,230,-110,-110,2022-11-21,"Tue, 22 Nov 2022 01:00:00 +0000",CHI,CHI vs. BOS,BOS,121,107,nba.g.2022112104
101,BetMGM,-225,180,-5.5,-115,5.5,-105,229.5,-110,-110,2022-11-21,"Tue, 22 Nov 2022 01:00:00 +0000",CHI,CHI vs. BOS,BOS,121,107,nba.g.2022112104
99,"Stats, LLC",-220,180,-5.5,-110,5.5,-110,230,-110,-110,2022-11-21,"Tue, 22 Nov 2022 01:00:00 +0000",BOS,BOS @ CHI,CHI,107,121,nba.g.2022112104
101,BetMGM,-225,180,-5.5,-115,5.5,-105,229.5,-110,-110,2022-11-21,"Tue, 22 Nov 2022 01:00:00 +0000",BOS,BOS @ CHI,CHI,107,121,nba.g.2022112104
99,"Stats, LLC",360,-480,9.5,-110,-9.5,-110,214,-110,-110,2022-11-21,"Tue, 22 Nov 2022 01:00:00 +0000",MIL,MIL vs. POR,POR,119,111,nba.g.2022112115
101,BetMGM,340,-450,9.5,-110,-9.5,-110,213.5,-110,-110,2022-11-21,"Tue, 22 Nov 2022 01:00:00 +0000",MIL,MIL vs. POR,POR,119,111,nba.g.2022112115
