,book_name,away_ml,home_ml,away_spread,away_line,home_spread,home_line,total,over_line,under_line,date,date_full,team,matchup,opp,points,points_opp,gid
24,5dimes.eu,220,-240,6.5,-105,-6.5,-105,207,-105,-105,2017-11-03,"Sat, 04 Nov 2017 01:30:00 +0000",OKC,OKC vs. BOS,BOS,94,101,nba.g.2017110325
25,BOVADA.LV,200,-240,6.5,-115,-6.5,-105,207,-105,-115,2017-11-03,"Sat, 04 Nov 2017 01:30:00 +0000",OKC,OKC vs. BOS,BOS,94,101,nba.g.2017110325
29,MYBookie.ag,210,-260,6.5,-110,-6.5,-110,207,-110,-110,2017-11-03,"Sat, 04 Nov 2017 01:30:00 +0000",OKC,OKC vs. BOS,BOS,94,101,nba.g.2017110325
24,5dimes.eu,220,-240,6.5,-105,-6.5,-105,207,-105,-105,2017-11-03,"Sat, 04 Nov 2017 01:30:00 +0000",BOS,BOS @ OKC,OKC,101,94,nba.g.2017110325
25,BOVADA.LV,200,-240,6.5,-115,-6.5,-105,207,-105,-115,2017-11-03,"Sat, 04 Nov 2017 01:30:00 +0000",BOS,BOS @ OKC,OKC,101,94,nba.g.2017110325
29,MYBookie.ag,210,-260,6.5,-110,-6.5,-110,207,-110,-110,2017-11-03,"Sat, 04 Nov 2017 01:30:00 +0000",BOS,BOS @ OKC,OKC,101,94,nba.g.2017110325
24,5dimes.eu,130,-140,3,-109,-3,-101,227,-105,-105,2017-11-03,"Sat, 04 Nov 2017 02:30:00 +0000",LAL,LAL vs. BKN,BKN,124,112,nba.g.2017110313
25,BOVADA.LV,135,-155,3.5,-115,-3.5,-105,227,-110,-110,2017-11-03,"Sat, 04 Nov 2017 02:30:00 +0000",LAL,LAL vs. BKN,BKN,124,112,nba.g.2017110313
29,MYBookie.ag,130,-150,3,-110,-3,-110,227.5,-110,-110,2017-11-03,"Sat, 04 Nov 2017 02:30:00 +0000",LAL,LAL vs. BKN,BKN,124,112,nba.g.2017110313
24,5dimes.eu,130,-140,3,-109,-3,-101,227,-105,-105,2017-11-03,"Sat, 04 Nov 2017 02:30:00 +0000",BKN,BKN @ LAL,LAL,112,124,nba.g.2017110313
25,BOVADA.LV,135,-155,3.5,-115,-3.5,-105,227,-110,-110,2017-11-03,"Sat, 04 Nov 2017 02:30:00 +0000",BKN,BKN @ LAL,LAL,112,124,nba.g.2017110313
29,MYBookie.ag,130,-150,3,-110,-3,-110,227.5,-110,-110,2017-11-03,"Sat, 04 Nov 2017 02:30:00 +0000",BKN,BKN @ LAL,LAL,112,124,nba.g.2017110313
24,5dimes.eu,175,-190,5,-105,-5,-105,199.5,-105,-105,2017-11-04,"Sat, 04 Nov 2017 19:30:00 +0000",LAC,LAC vs. MEM,MEM,104,113,nba.g.2017110412
25,BOVADA.LV,170,-200,5,-110,-5,-110,200,-110,-110,2017-11-04,"Sat, 04 Nov 2017 19:30:00 +0000",LAC,LAC vs. MEM,MEM,104,113,nba.g.2017110412
29,MYBookie.ag,175,-210,5,-110,-5,-110,199.5,-110,-110,2017-11-04,"Sat, 04 Nov 2017 19:30:00 +0000",LAC,LAC vs. MEM,MEM,104,113,nba.g.2017110412
24,5dimes.eu,175,-190,5,-105,-5,-105,199.5,-105,-105,2017-11-04,"Sat, 04 Nov 2017 19:30:00 +0000",MEM,MEM @ LAC,LAC,113,104,nba.g.2017110412
25,BOVADA.LV,170,-200,5,-110,-5,-110,200,-110,-110,2017-11-04,"Sat, 04 Nov 2017 19:30:00 +0000",MEM,MEM @ LAC,LAC,113,104,nba.g.2017110412
29,MYBookie.ag,175,-210,5,-110,-5,-110,199.5,-110,-110,2017-11-04,"Sat, 04 Nov 2017 19:30:00 +0000",MEM,MEM @ LAC,LAC,113,104,nba.g.2017110412
24,5dimes.eu,320,-355,9,-105,-9,-105,195,-103,-107,2017-11-04,"Sat, 04 Nov 2017 23:00:00 +0000",DET,DET vs. SAC,SAC,108,99,nba.g.2017110408
25,BOVADA.LV,315,-430,9,-105,-9,-115,195,-115,-105,2017-11-04,"Sat, 04 Nov 2017 23:00:00 +0000",DET,DET vs. SAC,SAC,108,99,nba.g.2017110408
29,MYBookie.ag,315,-410,9,-110,-9,-110,195.5,-110,-110,2017-11-04,"Sat, 04 Nov 2017 23:00:00 +0000",DET,DET vs. SAC,SAC,108,99,nba.g.2017110408
24,5dimes.eu,320,-355,9,-105,-9,-105,195,-103,-107,2017-11-04,"Sat, 04 Nov 2017 23:00:00 +0000",SAC,SAC @ DET,DET,99,108,nba.g.2017110408
25,BOVADA.LV,315,-430,9,-105,-9,-115,195,-115,-105,2017-11-04,"Sat, 04 Nov 2017 23:00:00 +0000",SAC,SAC @ DET,DET,99,108,nba.g.2017110408
29,MYBookie.ag,315,-410,9,-110,-9,-110,195.5,-110,-110,2017-11-04,"Sat, 04 Nov 2017 23:00:00 +0000",SAC,SAC @ DET,DET,99,108,nba.g.2017110408
24,5dimes.eu,-210,190,-5.5,-108,5.5,-102,199.5,-102,-108,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",CHI,CHI vs. NO,NO,90,96,nba.g.2017110404
25,BOVADA.LV,-210,175,-6,-105,6,-115,199,-110,-110,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",CHI,CHI vs. NO,NO,90,96,nba.g.2017110404
29,MYBookie.ag,-220,180,-5.5,-110,5.5,-110,199.5,-110,-110,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",CHI,CHI vs. NO,NO,90,96,nba.g.2017110404
24,5dimes.eu,-210,190,-5.5,-108,5.5,-102,199.5,-102,-108,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",NO,NO @ CHI,CHI,96,90,nba.g.2017110404
25,BOVADA.LV,-210,175,-6,-105,6,-115,199,-110,-110,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",NO,NO @ CHI,CHI,96,90,nba.g.2017110404
29,MYBookie.ag,-220,180,-5.5,-110,5.5,-110,199.5,-110,-110,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",NO,NO @ CHI,CHI,96,90,nba.g.2017110404
24,5dimes.eu,605,-755,12,-105,-12,-105,214,-107,-103,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",MIN,MIN vs. DAL,DAL,112,99,nba.g.2017110416
25,BOVADA.LV,525,-850,12,-110,-12,-110,214,-115,-105,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",MIN,MIN vs. DAL,DAL,112,99,nba.g.2017110416
29,MYBookie.ag,585,-835,12,-110,-12,-110,214,-110,-110,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",MIN,MIN vs. DAL,DAL,112,99,nba.g.2017110416
24,5dimes.eu,605,-755,12,-105,-12,-105,214,-107,-103,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",DAL,DAL @ MIN,MIN,99,112,nba.g.2017110416
25,BOVADA.LV,525,-850,12,-110,-12,-110,214,-115,-105,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",DAL,DAL @ MIN,MIN,99,112,nba.g.2017110416
29,MYBookie.ag,585,-835,12,-110,-12,-110,214,-110,-110,2017-11-04,"Sun, 05 Nov 2017 00:00:00 +0000",DAL,DAL @ MIN,MIN,99,112,nba.g.2017110416
24,5dimes.eu,-360,325,-9,-101,9,-109,230.5,-102,-108,2017-11-04,"Sun, 05 Nov 2017 01:00:00 +0000",DEN,DEN vs. GS,GS,108,127,nba.g.2017110407
25,BOVADA.LV,-420,310,-9.5,-110,9.5,-110,230,-110,-110,2017-11-04,"Sun, 05 Nov 2017 01:00:00 +0000",DEN,DEN vs. GS,GS,108,127,nba.g.2017110407
29,MYBookie.ag,-410,315,-9,-110,9,-110,230.5,-110,-110,2017-11-04,"Sun, 05 Nov 2017 01:00:00 +0000",DEN,DEN vs. GS,GS,108,127,nba.g.2017110407
24,5dimes.eu,-360,325,-9,-101,9,-109,230.5,-102,-108,2017-11-04,"Sun, 05 Nov 2017 01:00:00 +0000",GS,GS @ DEN,DEN,127,108,nba.g.2017110407
25,BOVADA.LV,-420,310,-9.5,-110,9.5,-110,230,-110,-110,2017-11-04,"Sun, 05 Nov 2017 01:00:00 +0000",GS,GS @ DEN,DEN,127,108,nba.g.2017110407
29,MYBookie.ag,-410,315,-9,-110,9,-110,230.5,-110,-110,2017-11-04,"Sun, 05 Nov 2017 01:00:00 +0000",GS,GS @ DEN,DEN,127,108,nba.g.2017110407
24,5dimes.eu,650,-825,11.5,-103,-11.5,-107,220,-107,-103,2017-11-05,"Sun, 05 Nov 2017 20:00:00 +0000",CLE,CLE vs. ATL,ATL,115,117,nba.g.2017110505
25,BOVADA.LV,550,-900,11.5,-105,-11.5,-115,221,-105,-115,2017-11-05,"Sun, 05 Nov 2017 20:00:00 +0000",CLE,CLE vs. ATL,ATL,115,117,nba.g.2017110505
29,MYBookie.ag,615,-865,11.5,-110,-11.5,-110,220.5,-110,-110,2017-11-05,"Sun, 05 Nov 2017 20:00:00 +0000",CLE,CLE vs. ATL,ATL,115,117,nba.g.2017110505
24,5dimes.eu,650,-825,11.5,-103,-11.5,-107,220,-107,-103,2017-11-05,"Sun, 05 Nov 2017 20:00:00 +0000",ATL,ATL @ CLE,CLE,117,115,nba.g.2017110505
25,BOVADA.LV,550,-900,11.5,-105,-11.5,-115,221,-105,-115,2017-11-05,"Sun, 05 Nov 2017 20:00:00 +0000",ATL,ATL @ CLE,CLE,117,115,nba.g.2017110505
29,MYBookie.ag,615,-865,11.5,-110,-11.5,-110,220.5,-110,-110,2017-11-05,"Sun, 05 Nov 2017 20:00:00 +0000",ATL,ATL @ CLE,CLE,117,115,nba.g.2017110505
24,5dimes.eu,185,-200,5,-102,-5,-108,205,-101,-109,2017-11-05,"Sun, 05 Nov 2017 20:30:00 +0000",LAC,LAC vs. MIA,MIA,101,104,nba.g.2017110512
25,BOVADA.LV,185,-225,5.5,-105,-5.5,-115,205,-110,-110,2017-11-05,"Sun, 05 Nov 2017 20:30:00 +0000",LAC,LAC vs. MIA,MIA,101,104,nba.g.2017110512
29,MYBookie.ag,175,-210,5.5,-115,-5.5,-105,205,-110,-110,2017-11-05,"Sun, 05 Nov 2017 20:30:00 +0000",LAC,LAC vs. MIA,MIA,101,104,nba.g.2017110512
24,5dimes.eu,185,-200,5,-102,-5,-108,205,-101,-109,2017-11-05,"Sun, 05 Nov 2017 20:30:00 +0000",MIA,MIA @ LAC,LAC,104,101,nba.g.2017110512
25,BOVADA.LV,185,-225,5.5,-105,-5.5,-115,205,-110,-110,2017-11-05,"Sun, 05 Nov 2017 20:30:00 +0000",MIA,MIA @ LAC,LAC,104,101,nba.g.2017110512
29,MYBookie.ag,175,-210,5.5,-115,-5.5,-105,205,-110,-110,2017-11-05,"Sun, 05 Nov 2017 20:30:00 +0000",MIA,MIA @ LAC,LAC,104,101,nba.g.2017110512
24,5dimes.eu,-155,145,-3.5,-103,3.5,-107,208.5,-108,-102,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",ORL,ORL vs. BOS,BOS,88,104,nba.g.2017110519
25,BOVADA.LV,-165,145,-4,-105,4,-115,209,-110,-110,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",ORL,ORL vs. BOS,BOS,88,104,nba.g.2017110519
29,MYBookie.ag,-160,135,-3.5,-110,3.5,-110,209.5,-110,-110,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",ORL,ORL vs. BOS,BOS,88,104,nba.g.2017110519
24,5dimes.eu,-155,145,-3.5,-103,3.5,-107,208.5,-108,-102,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",BOS,BOS @ ORL,ORL,104,88,nba.g.2017110519
25,BOVADA.LV,-165,145,-4,-105,4,-115,209,-110,-110,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",BOS,BOS @ ORL,ORL,104,88,nba.g.2017110519
29,MYBookie.ag,-160,135,-3.5,-110,3.5,-110,209.5,-110,-110,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",BOS,BOS @ ORL,ORL,104,88,nba.g.2017110519
24,5dimes.eu,230,-250,6.5,-107,-6.5,-103,213.5,-102,-108,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",TOR,TOR vs. WAS,WAS,96,107,nba.g.2017110528
25,BOVADA.LV,225,-265,6.5,-110,-6.5,-110,213,-115,-105,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",TOR,TOR vs. WAS,WAS,96,107,nba.g.2017110528
29,MYBookie.ag,220,-270,6.5,-110,-6.5,-110,213.5,-110,-110,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",TOR,TOR vs. WAS,WAS,96,107,nba.g.2017110528
24,5dimes.eu,230,-250,6.5,-107,-6.5,-103,213.5,-102,-108,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",WAS,WAS @ TOR,TOR,107,96,nba.g.2017110528
25,BOVADA.LV,225,-265,6.5,-110,-6.5,-110,213,-115,-105,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",WAS,WAS @ TOR,TOR,107,96,nba.g.2017110528
29,MYBookie.ag,220,-270,6.5,-110,-6.5,-110,213.5,-110,-110,2017-11-05,"Sun, 05 Nov 2017 23:00:00 +0000",WAS,WAS @ TOR,TOR,107,96,nba.g.2017110528
24,5dimes.eu,200,-220,6,-102,-6,-108,204.5,-105,-105,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",HOU,HOU vs. UTA,UTA,137,110,nba.g.2017110510
25,BOVADA.LV,200,-240,6.5,-110,-6.5,-110,205,-105,-115,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",HOU,HOU vs. UTA,UTA,137,110,nba.g.2017110510
29,MYBookie.ag,195,-245,6,-110,-6,-110,205,-110,-110,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",HOU,HOU vs. UTA,UTA,137,110,nba.g.2017110510
24,5dimes.eu,200,-220,6,-102,-6,-108,204.5,-105,-105,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",UTA,UTA @ HOU,HOU,110,137,nba.g.2017110510
25,BOVADA.LV,200,-240,6.5,-110,-6.5,-110,205,-105,-115,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",UTA,UTA @ HOU,HOU,110,137,nba.g.2017110510
29,MYBookie.ag,195,-245,6,-110,-6,-110,205,-110,-110,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",UTA,UTA @ HOU,HOU,110,137,nba.g.2017110510
24,5dimes.eu,390,-440,9.5,-103,-9.5,-107,211.5,-105,-105,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",SA,SA vs. PHO,PHO,112,95,nba.g.2017110524
25,BOVADA.LV,350,-500,9.5,-110,-9.5,-110,212,-105,-115,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",SA,SA vs. PHO,PHO,112,95,nba.g.2017110524
29,MYBookie.ag,380,-510,9.5,-110,-9.5,-110,211.5,-110,-110,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",SA,SA vs. PHO,PHO,112,95,nba.g.2017110524
24,5dimes.eu,390,-440,9.5,-103,-9.5,-107,211.5,-105,-105,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",PHO,PHO @ SA,SA,95,112,nba.g.2017110524
25,BOVADA.LV,350,-500,9.5,-110,-9.5,-110,212,-105,-115,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",PHO,PHO @ SA,SA,95,112,nba.g.2017110524
29,MYBookie.ag,380,-510,9.5,-110,-9.5,-110,211.5,-110,-110,2017-11-05,"Mon, 06 Nov 2017 00:00:00 +0000",PHO,PHO @ SA,SA,95,112,nba.g.2017110524
24,5dimes.eu,-112,102,-1,-105,1,-105,216,-105,-105,2017-11-05,"Mon, 06 Nov 2017 00:30:00 +0000",NY,NY vs. IND,IND,108,101,nba.g.2017110518
25,BOVADA.LV,-115,-105,-1,-110,1,-110,216,-115,-105,2017-11-05,"Mon, 06 Nov 2017 00:30:00 +0000",NY,NY vs. IND,IND,108,101,nba.g.2017110518
29,MYBookie.ag,110,-130,-1,-110,1,-110,216,-110,-110,2017-11-05,"Mon, 06 Nov 2017 00:30:00 +0000",NY,NY vs. IND,IND,108,101,nba.g.2017110518
24,5dimes.eu,-112,102,-1,-105,1,-105,216,-105,-105,2017-11-05,"Mon, 06 Nov 2017 00:30:00 +0000",IND,IND @ NY,NY,101,108,nba.g.2017110518
25,BOVADA.LV,-115,-105,-1,-110,1,-110,216,-115,-105,2017-11-05,"Mon, 06 Nov 2017 00:30:00 +0000",IND,IND @ NY,NY,101,108,nba.g.2017110518
29,MYBookie.ag,110,-130,-1,-110,1,-110,216,-110,-110,2017-11-05,"Mon, 06 Nov 2017 00:30:00 +0000",IND,IND @ NY,NY,101,108,nba.g.2017110518
24,5dimes.eu,175,-190,5,-107,-5,-103,219.5,-103,-107,2017-11-05,"Mon, 06 Nov 2017 01:00:00 +0000",MIN,MIN vs. CHA,CHA,112,94,nba.g.2017110516
25,BOVADA.LV,170,-200,5,-115,-5,-105,219,-110,-110,2017-11-05,"Mon, 06 Nov 2017 01:00:00 +0000",MIN,MIN vs. CHA,CHA,112,94,nba.g.2017110516
29,MYBookie.ag,170,-200,5,-105,-5,-115,218,-110,-110,2017-11-05,"Mon, 06 Nov 2017 01:00:00 +0000",MIN,MIN vs. CHA,CHA,112,94,nba.g.2017110516
24,5dimes.eu,175,-190,5,-107,-5,-103,219.5,-103,-107,2017-11-05,"Mon, 06 Nov 2017 01:00:00 +0000",CHA,CHA @ MIN,MIN,94,112,nba.g.2017110516
25,BOVADA.LV,170,-200,5,-115,-5,-105,219,-110,-110,2017-11-05,"Mon, 06 Nov 2017 01:00:00 +0000",CHA,CHA @ MIN,MIN,94,112,nba.g.2017110516
29,MYBookie.ag,170,-200,5,-105,-5,-115,218,-110,-110,2017-11-05,"Mon, 06 Nov 2017 01:00:00 +0000",CHA,CHA @ MIN,MIN,94,112,nba.g.2017110516
24,5dimes.eu,-140,130,-3,-103,3,-107,211.5,-103,-107,2017-11-05,"Mon, 06 Nov 2017 02:00:00 +0000",POR,POR vs. OKC,OKC,103,99,nba.g.2017110522
25,BOVADA.LV,-160,140,-3.5,-110,3.5,-110,212,-110,-110,2017-11-05,"Mon, 06 Nov 2017 02:00:00 +0000",POR,POR vs. OKC,OKC,103,99,nba.g.2017110522
29,MYBookie.ag,-150,130,-3,-110,3,-110,211.5,-110,-110,2017-11-05,"Mon, 06 Nov 2017 02:00:00 +0000",POR,POR vs. OKC,OKC,103,99,nba.g.2017110522
24,5dimes.eu,-140,130,-3,-103,3,-107,211.5,-103,-107,2017-11-05,"Mon, 06 Nov 2017 02:00:00 +0000",OKC,OKC @ POR,POR,99,103,nba.g.2017110522
25,BOVADA.LV,-160,140,-3.5,-110,3.5,-110,212,-110,-110,2017-11-05,"Mon, 06 Nov 2017 02:00:00 +0000",OKC,OKC @ POR,POR,99,103,nba.g.2017110522
29,MYBookie.ag,-150,130,-3,-110,3,-110,211.5,-110,-110,2017-11-05,"Mon, 06 Nov 2017 02:00:00 +0000",OKC,OKC @ POR,POR,99,103,nba.g.2017110522
24,5dimes.eu,-135,125,-2.5,-105,2.5,-105,206.5,-107,-103,2017-11-05,"Mon, 06 Nov 2017 02:30:00 +0000",LAL,LAL vs. MEM,MEM,107,102,nba.g.2017110513
25,BOVADA.LV,-145,125,-3,-110,3,-110,207,-110,-110,2017-11-05,"Mon, 06 Nov 2017 02:30:00 +0000",LAL,LAL vs. MEM,MEM,107,102,nba.g.2017110513
29,MYBookie.ag,-140,120,-2.5,-110,2.5,-110,206.5,-110,-110,2017-11-05,"Mon, 06 Nov 2017 02:30:00 +0000",LAL,LAL vs. MEM,MEM,107,102,nba.g.2017110513
24,5dimes.eu,-135,125,-2.5,-105,2.5,-105,206.5,-107,-103,2017-11-05,"Mon, 06 Nov 2017 02:30:00 +0000",MEM,MEM @ LAL,LAL,102,107,nba.g.2017110513
25,BOVADA.LV,-145,125,-3,-110,3,-110,207,-110,-110,2017-11-05,"Mon, 06 Nov 2017 02:30:00 +0000",MEM,MEM @ LAL,LAL,102,107,nba.g.2017110513
29,MYBookie.ag,-140,120,-2.5,-110,2.5,-110,206.5,-110,-110,2017-11-05,"Mon, 06 Nov 2017 02:30:00 +0000",MEM,MEM @ LAL,LAL,102,107,nba.g.2017110513
24,5dimes.eu,-335,305,-8,-102,8,-108,203.5,-108,-102,2017-11-06,"Tue, 07 Nov 2017 00:30:00 +0000",ATL,ATL vs. BOS,BOS,107,110,nba.g.2017110601
25,BOVADA.LV,-380,290,-9,-105,9,-115,204,-110,-110,2017-11-06,"Tue, 07 Nov 2017 00:30:00 +0000",ATL,ATL vs. BOS,BOS,107,110,nba.g.2017110601
29,MYBookie.ag,-390,300,-8.5,-110,8.5,-110,204,-110,-110,2017-11-06,"Tue, 07 Nov 2017 00:30:00 +0000",ATL,ATL vs. BOS,BOS,107,110,nba.g.2017110601
24,5dimes.eu,-335,305,-8,-102,8,-108,203.5,-108,-102,2017-11-06,"Tue, 07 Nov 2017 00:30:00 +0000",BOS,BOS @ ATL,ATL,110,107,nba.g.2017110601
25,BOVADA.LV,-380,290,-9,-105,9,-115,204,-110,-110,2017-11-06,"Tue, 07 Nov 2017 00:30:00 +0000",BOS,BOS @ ATL,ATL,110,107,nba.g.2017110601
29,MYBookie.ag,-390,300,-8.5,-110,8.5,-110,204,-110,-110,2017-11-06,"Tue, 07 Nov 2017 00:30:00 +0000",BOS,BOS @ ATL,ATL,110,107,nba.g.2017110601
24,5dimes.eu,-113,103,-1,-103,1,-107,234,-107,-103,2017-11-06,"Tue, 07 Nov 2017 02:00:00 +0000",PHO,PHO vs. BKN,BKN,92,98,nba.g.2017110621
25,BOVADA.LV,-115,-105,-1,-110,1,-110,234,-105,-115,2017-11-06,"Tue, 07 Nov 2017 02:00:00 +0000",PHO,PHO vs. BKN,BKN,92,98,nba.g.2017110621
29,MYBookie.ag,-115,-105,-1,-105,1,-115,233.5,-110,-110,2017-11-06,"Tue, 07 Nov 2017 02:00:00 +0000",PHO,PHO vs. BKN,BKN,92,98,nba.g.2017110621
24,5dimes.eu,-113,103,-1,-103,1,-107,234,-107,-103,2017-11-06,"Tue, 07 Nov 2017 02:00:00 +0000",BKN,BKN @ PHO,PHO,98,92,nba.g.2017110621
25,BOVADA.LV,-115,-105,-1,-110,1,-110,234,-105,-115,2017-11-06,"Tue, 07 Nov 2017 02:00:00 +0000",BKN,BKN @ PHO,PHO,98,92,nba.g.2017110621
29,MYBookie.ag,-115,-105,-1,-105,1,-115,233.5,-110,-110,2017-11-06,"Tue, 07 Nov 2017 02:00:00 +0000",BKN,BKN @ PHO,PHO,98,92,nba.g.2017110621
24,5dimes.eu,975,-1175,14.5,-107,-14.5,-103,223.5,-105,-105,2017-11-06,"Tue, 07 Nov 2017 03:30:00 +0000",GS,GS vs. MIA,MIA,97,80,nba.g.2017110609
25,BOVADA.LV,725,-1300,15,-115,-15,-105,224,-110,-110,2017-11-06,"Tue, 07 Nov 2017 03:30:00 +0000",GS,GS vs. MIA,MIA,97,80,nba.g.2017110609
29,MYBookie.ag,845,-1380,14.5,-110,-14.5,-110,223.5,-110,-110,2017-11-06,"Tue, 07 Nov 2017 03:30:00 +0000",GS,GS vs. MIA,MIA,97,80,nba.g.2017110609
24,5dimes.eu,975,-1175,14.5,-107,-14.5,-103,223.5,-105,-105,2017-11-06,"Tue, 07 Nov 2017 03:30:00 +0000",MIA,MIA @ GS,GS,80,97,nba.g.2017110609
25,BOVADA.LV,725,-1300,15,-115,-15,-105,224,-110,-110,2017-11-06,"Tue, 07 Nov 2017 03:30:00 +0000",MIA,MIA @ GS,GS,80,97,nba.g.2017110609
29,MYBookie.ag,845,-1380,14.5,-110,-14.5,-110,223.5,-110,-110,2017-11-06,"Tue, 07 Nov 2017 03:30:00 +0000",MIA,MIA @ GS,GS,80,97,nba.g.2017110609
24,5dimes.eu,185,-200,5,-105,-5,-105,221.5,-107,-103,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",CLE,CLE vs. MIL,MIL,124,119,nba.g.2017110705
25,BOVADA.LV,185,-225,5.5,-110,-5.5,-110,222,-110,-110,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",CLE,CLE vs. MIL,MIL,124,119,nba.g.2017110705
29,MYBookie.ag,185,-230,5,-105,-5,-115,221.5,-110,-110,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",CLE,CLE vs. MIL,MIL,124,119,nba.g.2017110705
24,5dimes.eu,185,-200,5,-105,-5,-105,221.5,-107,-103,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",MIL,MIL @ CLE,CLE,119,124,nba.g.2017110705
25,BOVADA.LV,185,-225,5.5,-110,-5.5,-110,222,-110,-110,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",MIL,MIL @ CLE,CLE,119,124,nba.g.2017110705
29,MYBookie.ag,185,-230,5,-105,-5,-115,221.5,-110,-110,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",MIL,MIL @ CLE,CLE,119,124,nba.g.2017110705
24,5dimes.eu,-117,107,-1.5,-105,1.5,-105,218.5,-107,-103,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",IND,IND vs. NO,NO,112,117,nba.g.2017110711
25,BOVADA.LV,-125,105,-2,-105,2,-115,218,-110,-110,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",IND,IND vs. NO,NO,112,117,nba.g.2017110711
29,MYBookie.ag,-130,110,-1.5,-110,1.5,-110,218.5,-110,-110,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",IND,IND vs. NO,NO,112,117,nba.g.2017110711
24,5dimes.eu,-117,107,-1.5,-105,1.5,-105,218.5,-107,-103,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",NO,NO @ IND,IND,117,112,nba.g.2017110711
25,BOVADA.LV,-125,105,-2,-105,2,-115,218,-110,-110,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",NO,NO @ IND,IND,117,112,nba.g.2017110711
29,MYBookie.ag,-130,110,-1.5,-110,1.5,-110,218.5,-110,-110,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",NO,NO @ IND,IND,117,112,nba.g.2017110711
24,5dimes.eu,420,-475,10,-107,-10,-103,213.5,-103,-107,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",WAS,WAS vs. DAL,DAL,99,113,nba.g.2017110727
25,BOVADA.LV,400,-600,10.5,-115,-10.5,-105,213,-115,-105,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",WAS,WAS vs. DAL,DAL,99,113,nba.g.2017110727
29,MYBookie.ag,395,-540,10,-110,-10,-110,213.5,-110,-110,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",WAS,WAS vs. DAL,DAL,99,113,nba.g.2017110727
24,5dimes.eu,420,-475,10,-107,-10,-103,213.5,-103,-107,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",DAL,DAL @ WAS,WAS,113,99,nba.g.2017110727
25,BOVADA.LV,400,-600,10.5,-115,-10.5,-105,213,-115,-105,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",DAL,DAL @ WAS,WAS,113,99,nba.g.2017110727
29,MYBookie.ag,395,-540,10,-110,-10,-110,213.5,-110,-110,2017-11-07,"Wed, 08 Nov 2017 00:00:00 +0000",DAL,DAL @ WAS,WAS,113,99,nba.g.2017110727
24,5dimes.eu,-130,120,-2.5,-102,2.5,-108,209,-103,-107,2017-11-07,"Wed, 08 Nov 2017 00:30:00 +0000",NY,NY vs. CHA,CHA,118,113,nba.g.2017110718
