,book_name,away_ml,home_ml,away_spread,away_line,home_spread,home_line,total,over_line,under_line,date,date_full,team,matchup,opp,points,points_opp,gid
99,"Stats, LLC",310,-400,9,-110,-9,-110,211.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 00:30:00 +0000",BOS,BOS vs. IND,IND,101,98,nba.g.2022011002
101,BetMGM,290,-375,8.5,-110,-8.5,-110,211.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 00:30:00 +0000",BOS,BOS vs. IND,IND,101,98,nba.g.2022011002
99,"Stats, LLC",310,-400,9,-110,-9,-110,211.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 00:30:00 +0000",IND,IND @ BOS,BOS,98,101,nba.g.2022011002
101,BetMGM,290,-375,8.5,-110,-8.5,-110,211.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 00:30:00 +0000",IND,IND @ BOS,BOS,98,101,nba.g.2022011002
99,"Stats, LLC",205,-255,6.5,-110,-6.5,-110,212.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 00:30:00 +0000",NY,NY vs. SA,SA,111,96,nba.g.2022011018
101,BetMGM,180,-225,5.5,-110,-5.5,-110,212.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 00:30:00 +0000",NY,NY vs. SA,SA,111,96,nba.g.2022011018
99,"Stats, LLC",205,-255,6.5,-110,-6.5,-110,212.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 00:30:00 +0000",SA,SA @ NY,NY,96,111,nba.g.2022011018
101,BetMGM,180,-225,5.5,-110,-5.5,-110,212.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 00:30:00 +0000",SA,SA @ NY,NY,96,111,nba.g.2022011018
99,"Stats, LLC",-500,375,-10,-110,10,-110,226.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 01:00:00 +0000",HOU,HOU vs. PHI,PHI,91,111,nba.g.2022011010
101,BetMGM,-450,350,-9.5,-110,9.5,-110,226.5,-115,-105,2022-01-10,"Tue, 11 Jan 2022 01:00:00 +0000",HOU,HOU vs. PHI,PHI,91,111,nba.g.2022011010
99,"Stats, LLC",-500,375,-10,-110,10,-110,226.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 01:00:00 +0000",PHI,PHI @ HOU,HOU,111,91,nba.g.2022011010
101,BetMGM,-450,350,-9.5,-110,9.5,-110,226.5,-115,-105,2022-01-10,"Tue, 11 Jan 2022 01:00:00 +0000",PHI,PHI @ HOU,HOU,111,91,nba.g.2022011010
99,"Stats, LLC",-370,295,-8.5,-115,8.5,-105,225.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 03:00:00 +0000",POR,POR vs. BKN,BKN,114,108,nba.g.2022011022
101,BetMGM,-375,290,-8.5,-110,8.5,-110,225.5,-115,-105,2022-01-10,"Tue, 11 Jan 2022 03:00:00 +0000",POR,POR vs. BKN,BKN,114,108,nba.g.2022011022
99,"Stats, LLC",-370,295,-8.5,-115,8.5,-105,225.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 03:00:00 +0000",BKN,BKN @ POR,POR,108,114,nba.g.2022011022
101,BetMGM,-375,290,-8.5,-110,8.5,-110,225.5,-115,-105,2022-01-10,"Tue, 11 Jan 2022 03:00:00 +0000",BKN,BKN @ POR,POR,108,114,nba.g.2022011022
99,"Stats, LLC",-200,170,-5.5,-110,5.5,-110,220.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 03:00:00 +0000",SAC,SAC vs. CLE,CLE,108,109,nba.g.2022011023
101,BetMGM,-225,180,-5.5,-110,5.5,-110,220.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 03:00:00 +0000",SAC,SAC vs. CLE,CLE,108,109,nba.g.2022011023
99,"Stats, LLC",-200,170,-5.5,-110,5.5,-110,220.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 03:00:00 +0000",CLE,CLE @ SAC,SAC,109,108,nba.g.2022011023
101,BetMGM,-225,180,-5.5,-110,5.5,-110,220.5,-110,-110,2022-01-10,"Tue, 11 Jan 2022 03:00:00 +0000",CLE,CLE @ SAC,SAC,109,108,nba.g.2022011023
99,"Stats, LLC",235,-290,7,-110,-7,-110,210.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 00:00:00 +0000",WAS,WAS vs. OKC,OKC,122,118,nba.g.2022011127
101,BetMGM,220,-275,6.5,-110,-6.5,-110,210.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 00:00:00 +0000",WAS,WAS vs. OKC,OKC,122,118,nba.g.2022011127
99,"Stats, LLC",235,-290,7,-110,-7,-110,210.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 00:00:00 +0000",OKC,OKC @ WAS,WAS,118,122,nba.g.2022011127
101,BetMGM,220,-275,6.5,-110,-6.5,-110,210.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 00:00:00 +0000",OKC,OKC @ WAS,WAS,118,122,nba.g.2022011127
99,"Stats, LLC",-185,155,-4.5,-110,4.5,-110,222,-110,-110,2022-01-11,"Wed, 12 Jan 2022 00:30:00 +0000",TOR,TOR vs. PHO,PHO,95,99,nba.g.2022011128
101,BetMGM,-190,155,-4.5,-110,4.5,-110,222.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 00:30:00 +0000",TOR,TOR vs. PHO,PHO,95,99,nba.g.2022011128
99,"Stats, LLC",-185,155,-4.5,-110,4.5,-110,222,-110,-110,2022-01-11,"Wed, 12 Jan 2022 00:30:00 +0000",PHO,PHO @ TOR,TOR,99,95,nba.g.2022011128
101,BetMGM,-190,155,-4.5,-110,4.5,-110,222.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 00:30:00 +0000",PHO,PHO @ TOR,TOR,99,95,nba.g.2022011128
99,"Stats, LLC",-150,130,-3,-110,3,-110,226,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",NO,NO vs. MIN,MIN,128,125,nba.g.2022011103
101,BetMGM,-160,135,-3.5,-110,3.5,-110,226.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",NO,NO vs. MIN,MIN,128,125,nba.g.2022011103
99,"Stats, LLC",-150,130,-3,-110,3,-110,226,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",MIN,MIN @ NO,NO,125,128,nba.g.2022011103
101,BetMGM,-160,135,-3.5,-110,3.5,-110,226.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",MIN,MIN @ NO,NO,125,128,nba.g.2022011103
99,"Stats, LLC",755,-1110,13.5,-110,-13.5,-110,220,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",CHI,CHI vs. DET,DET,133,87,nba.g.2022011104
101,BetMGM,650,-1000,13.5,-110,-13.5,-110,219.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",CHI,CHI vs. DET,DET,133,87,nba.g.2022011104
99,"Stats, LLC",755,-1110,13.5,-110,-13.5,-110,220,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",DET,DET @ CHI,CHI,87,133,nba.g.2022011104
101,BetMGM,650,-1000,13.5,-110,-13.5,-110,219.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",DET,DET @ CHI,CHI,87,133,nba.g.2022011104
99,"Stats, LLC",-135,115,-2,-115,2,-105,222,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",MEM,MEM vs. GS,GS,116,108,nba.g.2022011129
101,BetMGM,-125,105,-1.5,-115,1.5,-105,221.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",MEM,MEM vs. GS,GS,116,108,nba.g.2022011129
99,"Stats, LLC",-135,115,-2,-115,2,-105,222,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",GS,GS @ MEM,MEM,108,116,nba.g.2022011129
101,BetMGM,-125,105,-1.5,-115,1.5,-105,221.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 01:00:00 +0000",GS,GS @ MEM,MEM,108,116,nba.g.2022011129
99,"Stats, LLC",-140,120,-2.5,-110,2.5,-110,213,-110,-110,2022-01-11,"Wed, 12 Jan 2022 03:30:00 +0000",LAC,LAC vs. DEN,DEN,87,85,nba.g.2022011112
101,BetMGM,-140,115,-2.5,-110,2.5,-110,213.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 03:30:00 +0000",LAC,LAC vs. DEN,DEN,87,85,nba.g.2022011112
99,"Stats, LLC",-140,120,-2.5,-110,2.5,-110,213,-110,-110,2022-01-11,"Wed, 12 Jan 2022 03:30:00 +0000",DEN,DEN @ LAC,LAC,85,87,nba.g.2022011112
101,BetMGM,-140,115,-2.5,-110,2.5,-110,213.5,-110,-110,2022-01-11,"Wed, 12 Jan 2022 03:30:00 +0000",DEN,DEN @ LAC,LAC,85,87,nba.g.2022011112
99,"Stats, LLC",-105,-115,1,-110,-1,-110,211,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",IND,IND vs. BOS,BOS,100,119,nba.g.2022011211
101,BetMGM,105,-125,1.5,-110,-1.5,-110,210.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",IND,IND vs. BOS,BOS,100,119,nba.g.2022011211
99,"Stats, LLC",-105,-115,1,-110,-1,-110,211,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",BOS,BOS @ IND,IND,119,100,nba.g.2022011211
101,BetMGM,105,-125,1.5,-110,-1.5,-110,210.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",BOS,BOS @ IND,IND,119,100,nba.g.2022011211
99,"Stats, LLC",180,-220,5.5,-110,-5.5,-110,225.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",PHI,PHI vs. CHA,CHA,98,109,nba.g.2022011220
101,BetMGM,180,-225,5.5,-110,-5.5,-110,224.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",PHI,PHI vs. CHA,CHA,98,109,nba.g.2022011220
99,"Stats, LLC",180,-220,5.5,-110,-5.5,-110,225.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",CHA,CHA @ PHI,PHI,109,98,nba.g.2022011220
101,BetMGM,180,-225,5.5,-110,-5.5,-110,224.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",CHA,CHA @ PHI,PHI,109,98,nba.g.2022011220
99,"Stats, LLC",215,-265,6.5,-110,-6.5,-110,213.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",WAS,WAS vs. ORL,ORL,112,106,nba.g.2022011227
101,BetMGM,190,-250,6.5,-110,-6.5,-110,212.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",WAS,WAS vs. ORL,ORL,112,106,nba.g.2022011227
99,"Stats, LLC",215,-265,6.5,-110,-6.5,-110,213.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",ORL,ORL @ WAS,WAS,106,112,nba.g.2022011227
101,BetMGM,190,-250,6.5,-110,-6.5,-110,212.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:00:00 +0000",ORL,ORL @ WAS,WAS,106,112,nba.g.2022011227
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,221.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:30:00 +0000",ATL,ATL vs. MIA,MIA,91,115,nba.g.2022011201
101,BetMGM,115,-140,2.5,-110,-2.5,-110,221.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:30:00 +0000",ATL,ATL vs. MIA,MIA,91,115,nba.g.2022011201
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,221.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:30:00 +0000",MIA,MIA @ ATL,ATL,115,91,nba.g.2022011201
101,BetMGM,115,-140,2.5,-110,-2.5,-110,221.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:30:00 +0000",MIA,MIA @ ATL,ATL,115,91,nba.g.2022011201
99,"Stats, LLC",-140,120,-2.5,-110,2.5,-110,203.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:30:00 +0000",NY,NY vs. DAL,DAL,108,85,nba.g.2022011218
101,BetMGM,-150,125,-2.5,-110,2.5,-110,203.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:30:00 +0000",NY,NY vs. DAL,DAL,108,85,nba.g.2022011218
99,"Stats, LLC",-140,120,-2.5,-110,2.5,-110,203.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:30:00 +0000",DAL,DAL @ NY,NY,85,108,nba.g.2022011218
101,BetMGM,-150,125,-2.5,-110,2.5,-110,203.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 00:30:00 +0000",DAL,DAL @ NY,NY,85,108,nba.g.2022011218
99,"Stats, LLC",240,-300,7.5,-110,-7.5,-110,234.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 01:30:00 +0000",SA,SA vs. HOU,HOU,124,128,nba.g.2022011224
101,BetMGM,220,-275,6.5,-110,-6.5,-110,234.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 01:30:00 +0000",SA,SA vs. HOU,HOU,124,128,nba.g.2022011224
99,"Stats, LLC",240,-300,7.5,-110,-7.5,-110,234.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 01:30:00 +0000",HOU,HOU @ SA,SA,128,124,nba.g.2022011224
101,BetMGM,220,-275,6.5,-110,-6.5,-110,234.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 01:30:00 +0000",HOU,HOU @ SA,SA,128,124,nba.g.2022011224
99,"Stats, LLC",170,-200,5,-110,-5,-110,224,-110,-110,2022-01-12,"Thu, 13 Jan 2022 02:00:00 +0000",UTA,UTA vs. CLE,CLE,91,111,nba.g.2022011226
101,BetMGM,155,-190,4.5,-110,-4.5,-110,223.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 02:00:00 +0000",UTA,UTA vs. CLE,CLE,91,111,nba.g.2022011226
99,"Stats, LLC",170,-200,5,-110,-5,-110,224,-110,-110,2022-01-12,"Thu, 13 Jan 2022 02:00:00 +0000",CLE,CLE @ UTA,UTA,111,91,nba.g.2022011226
101,BetMGM,155,-190,4.5,-110,-4.5,-110,223.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 02:00:00 +0000",CLE,CLE @ UTA,UTA,111,91,nba.g.2022011226
99,"Stats, LLC",-125,105,-1.5,-110,1.5,-110,238,-110,-110,2022-01-12,"Thu, 13 Jan 2022 03:00:00 +0000",CHI,CHI vs. BKN,BKN,112,138,nba.g.2022011204
101,BetMGM,-120,100,-1.5,-105,1.5,-115,238.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 03:00:00 +0000",CHI,CHI vs. BKN,BKN,112,138,nba.g.2022011204
99,"Stats, LLC",-125,105,-1.5,-110,1.5,-110,238,-110,-110,2022-01-12,"Thu, 13 Jan 2022 03:00:00 +0000",BKN,BKN @ CHI,CHI,138,112,nba.g.2022011204
101,BetMGM,-120,100,-1.5,-105,1.5,-115,238.5,-110,-110,2022-01-12,"Thu, 13 Jan 2022 03:00:00 +0000",BKN,BKN @ CHI,CHI,138,112,nba.g.2022011204
99,"Stats, LLC",-165,140,-4,-105,4,-115,231,-110,-110,2022-01-12,"Thu, 13 Jan 2022 03:00:00 +0000",SAC,SAC vs. LAL,LAL,125,116,nba.g.2022011223
101,BetMGM,-190,155,-4.5,-115,4.5,-105,231.5,-115,-105,2022-01-12,"Thu, 13 Jan 2022 03:00:00 +0000",SAC,SAC vs. LAL,LAL,125,116,nba.g.2022011223
99,"Stats, LLC",-165,140,-4,-105,4,-115,231,-110,-110,2022-01-12,"Thu, 13 Jan 2022 03:00:00 +0000",LAL,LAL @ SAC,SAC,116,125,nba.g.2022011223
101,BetMGM,-190,155,-4.5,-115,4.5,-105,231.5,-115,-105,2022-01-12,"Thu, 13 Jan 2022 03:00:00 +0000",LAL,LAL @ SAC,SAC,116,125,nba.g.2022011223
99,"Stats, LLC",-105,-115,1,-115,-1,-105,224.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 00:30:00 +0000",MIL,MIL vs. GS,GS,118,99,nba.g.2022011315
101,BetMGM,-110,-110,1.5,-120,-1.5,100,224.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 00:30:00 +0000",MIL,MIL vs. GS,GS,118,99,nba.g.2022011315
99,"Stats, LLC",-105,-115,1,-115,-1,-105,224.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 00:30:00 +0000",GS,GS @ MIL,MIL,99,118,nba.g.2022011315
101,BetMGM,-110,-110,1.5,-120,-1.5,100,224.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 00:30:00 +0000",GS,GS @ MIL,MIL,99,118,nba.g.2022011315
99,"Stats, LLC",145,-170,4,-110,-4,-110,213,-110,-110,2022-01-13,"Fri, 14 Jan 2022 01:00:00 +0000",NO,NO vs. LAC,LAC,113,89,nba.g.2022011303
101,BetMGM,135,-160,3.5,-110,-3.5,-110,213.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 01:00:00 +0000",NO,NO vs. LAC,LAC,113,89,nba.g.2022011303
99,"Stats, LLC",145,-170,4,-110,-4,-110,213,-110,-110,2022-01-13,"Fri, 14 Jan 2022 01:00:00 +0000",LAC,LAC @ NO,NO,89,113,nba.g.2022011303
101,BetMGM,135,-160,3.5,-110,-3.5,-110,213.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 01:00:00 +0000",LAC,LAC @ NO,NO,89,113,nba.g.2022011303
99,"Stats, LLC",130,-150,3,-110,-3,-110,230.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 01:00:00 +0000",MEM,MEM vs. MIN,MIN,116,108,nba.g.2022011329
101,BetMGM,135,-165,3.5,-110,-3.5,-110,230.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 01:00:00 +0000",MEM,MEM vs. MIN,MIN,116,108,nba.g.2022011329
99,"Stats, LLC",130,-150,3,-110,-3,-110,230.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 01:00:00 +0000",MIN,MIN @ MEM,MEM,108,116,nba.g.2022011329
101,BetMGM,135,-165,3.5,-110,-3.5,-110,230.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 01:00:00 +0000",MIN,MIN @ MEM,MEM,108,116,nba.g.2022011329
99,"Stats, LLC",190,-235,5.5,-110,-5.5,-110,216,-110,-110,2022-01-13,"Fri, 14 Jan 2022 01:30:00 +0000",BKN,BKN vs. OKC,OKC,109,130,nba.g.2022011317
101,BetMGM,195,-250,5.5,-110,-5.5,-110,209.5,-200,165,2022-01-13,"Fri, 14 Jan 2022 01:30:00 +0000",BKN,BKN vs. OKC,OKC,109,130,nba.g.2022011317
99,"Stats, LLC",190,-235,5.5,-110,-5.5,-110,216,-110,-110,2022-01-13,"Fri, 14 Jan 2022 01:30:00 +0000",OKC,OKC @ BKN,BKN,130,109,nba.g.2022011317
101,BetMGM,195,-250,5.5,-110,-5.5,-110,209.5,-200,165,2022-01-13,"Fri, 14 Jan 2022 01:30:00 +0000",OKC,OKC @ BKN,BKN,130,109,nba.g.2022011317
99,"Stats, LLC",475,-650,11.5,-110,-11.5,-110,210,-110,-110,2022-01-13,"Fri, 14 Jan 2022 03:00:00 +0000",DEN,DEN vs. POR,POR,140,108,nba.g.2022011307
101,BetMGM,475,-650,11.5,-110,-11.5,-110,209.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 03:00:00 +0000",DEN,DEN vs. POR,POR,140,108,nba.g.2022011307
99,"Stats, LLC",475,-650,11.5,-110,-11.5,-110,210,-110,-110,2022-01-13,"Fri, 14 Jan 2022 03:00:00 +0000",POR,POR @ DEN,DEN,108,140,nba.g.2022011307
101,BetMGM,475,-650,11.5,-110,-11.5,-110,209.5,-110,-110,2022-01-13,"Fri, 14 Jan 2022 03:00:00 +0000",POR,POR @ DEN,DEN,108,140,nba.g.2022011307
99,"Stats, LLC",-435,335,-9.5,-105,9.5,-115,210.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",DET,DET vs. TOR,TOR,103,87,nba.g.2022011408
101,BetMGM,-450,340,-9.5,-110,9.5,-110,210.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",DET,DET vs. TOR,TOR,103,87,nba.g.2022011408
99,"Stats, LLC",-435,335,-9.5,-105,9.5,-115,210.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",TOR,TOR @ DET,DET,87,103,nba.g.2022011408
101,BetMGM,-450,340,-9.5,-110,9.5,-110,210.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",TOR,TOR @ DET,DET,87,103,nba.g.2022011408
99,"Stats, LLC",-235,190,-5.5,-110,5.5,-110,219.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",IND,IND vs. PHO,PHO,94,112,nba.g.2022011411
101,BetMGM,-250,200,-5.5,-110,5.5,-110,219.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",IND,IND vs. PHO,PHO,94,112,nba.g.2022011411
99,"Stats, LLC",-235,190,-5.5,-110,5.5,-110,219.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",PHO,PHO @ IND,IND,112,94,nba.g.2022011411
101,BetMGM,-250,200,-5.5,-110,5.5,-110,219.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",PHO,PHO @ IND,IND,112,94,nba.g.2022011411
99,"Stats, LLC",130,-150,3,-110,-3,-110,207.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",PHI,PHI vs. BOS,BOS,111,99,nba.g.2022011420
101,BetMGM,120,-145,2.5,-110,-2.5,-110,207.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",PHI,PHI vs. BOS,BOS,111,99,nba.g.2022011420
99,"Stats, LLC",130,-150,3,-110,-3,-110,207.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",BOS,BOS @ PHI,PHI,99,111,nba.g.2022011420
101,BetMGM,120,-145,2.5,-110,-2.5,-110,207.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",BOS,BOS @ PHI,PHI,99,111,nba.g.2022011420
99,"Stats, LLC",475,-650,11.5,-110,-11.5,-110,223.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",CHA,CHA vs. ORL,ORL,109,116,nba.g.2022011430
101,BetMGM,475,-650,11.5,-110,-11.5,-110,223.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",CHA,CHA vs. ORL,ORL,109,116,nba.g.2022011430
99,"Stats, LLC",475,-650,11.5,-110,-11.5,-110,223.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",ORL,ORL @ CHA,CHA,116,109,nba.g.2022011430
101,BetMGM,475,-650,11.5,-110,-11.5,-110,223.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:00:00 +0000",ORL,ORL @ CHA,CHA,116,109,nba.g.2022011430
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,225.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:30:00 +0000",CHI,CHI vs. GS,GS,96,138,nba.g.2022011404
101,BetMGM,120,-145,2.5,-110,-2.5,-110,225.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:30:00 +0000",CHI,CHI vs. GS,GS,96,138,nba.g.2022011404
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,225.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:30:00 +0000",GS,GS @ CHI,CHI,138,96,nba.g.2022011404
101,BetMGM,120,-145,2.5,-110,-2.5,-110,225.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 00:30:00 +0000",GS,GS @ CHI,CHI,138,96,nba.g.2022011404
99,"Stats, LLC",175,-210,5,-105,-5,-115,222.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 01:00:00 +0000",MIA,MIA vs. ATL,ATL,124,118,nba.g.2022011414
101,BetMGM,190,-225,5.5,-110,-5.5,-110,222.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 01:00:00 +0000",MIA,MIA vs. ATL,ATL,124,118,nba.g.2022011414
99,"Stats, LLC",175,-210,5,-105,-5,-115,222.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 01:00:00 +0000",ATL,ATL @ MIA,MIA,118,124,nba.g.2022011414
101,BetMGM,190,-225,5.5,-110,-5.5,-110,222.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 01:00:00 +0000",ATL,ATL @ MIA,MIA,118,124,nba.g.2022011414
99,"Stats, LLC",-160,135,-3,-110,3,-110,219.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 01:30:00 +0000",SA,SA vs. CLE,CLE,109,114,nba.g.2022011424
101,BetMGM,-140,115,-2.5,-110,2.5,-110,219.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 01:30:00 +0000",SA,SA vs. CLE,CLE,109,114,nba.g.2022011424
99,"Stats, LLC",-160,135,-3,-110,3,-110,219.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 01:30:00 +0000",CLE,CLE @ SA,SA,114,109,nba.g.2022011424
101,BetMGM,-140,115,-2.5,-110,2.5,-110,219.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 01:30:00 +0000",CLE,CLE @ SA,SA,114,109,nba.g.2022011424
99,"Stats, LLC",175,-210,5.5,-110,-5.5,-110,238.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 03:00:00 +0000",SAC,SAC vs. HOU,HOU,126,114,nba.g.2022011423
101,BetMGM,165,-200,5.5,-110,-5.5,-110,238.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 03:00:00 +0000",SAC,SAC vs. HOU,HOU,126,114,nba.g.2022011423
99,"Stats, LLC",175,-210,5.5,-110,-5.5,-110,238.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 03:00:00 +0000",HOU,HOU @ SAC,SAC,114,126,nba.g.2022011423
101,BetMGM,165,-200,5.5,-110,-5.5,-110,238.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 03:00:00 +0000",HOU,HOU @ SAC,SAC,114,126,nba.g.2022011423
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,218.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 03:00:00 +0000",MEM,MEM vs. DAL,DAL,85,112,nba.g.2022011429
101,BetMGM,115,-140,2.5,-110,-2.5,-110,218.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 03:00:00 +0000",MEM,MEM vs. DAL,DAL,85,112,nba.g.2022011429
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,218.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 03:00:00 +0000",DAL,DAL @ MEM,MEM,112,85,nba.g.2022011429
101,BetMGM,115,-140,2.5,-110,-2.5,-110,218.5,-110,-110,2022-01-14,"Sat, 15 Jan 2022 03:00:00 +0000",DAL,DAL @ MEM,MEM,112,85,nba.g.2022011429
99,"Stats, LLC",255,-315,7.5,-110,-7.5,-110,218.5,-110,-110,2022-01-15,"Sat, 15 Jan 2022 23:30:00 +0000",MIL,MIL vs. TOR,TOR,96,103,nba.g.2022011515
101,BetMGM,260,-350,7.5,-110,-7.5,-110,218.5,-110,-110,2022-01-15,"Sat, 15 Jan 2022 23:30:00 +0000",MIL,MIL vs. TOR,TOR,96,103,nba.g.2022011515
